symbol,timestamp,feature,feature_value,ret_24h_at_event,conf_cvd,conf_fund,conf_oi,episode,ret_4h,ret_24h,ret_72h,ret_168h,mfe_pct,mae_pct
DOGEUSDT,1665655200000,washout_settle,-2.2887581848013583,-6.406639004149373,False,False,False,2022熊底+FTX底,1.3832239758822418,6.862918957261921,4.6462138677070275,6.330909735768753,7.6786664302181284,0.0
DOGEUSDT,1667142000000,washout_settle,3.4177677676272378,-14.83246350502987,False,False,False,2022熊底+FTX底,2.1580817051509715,12.584369449378329,15.346358792184711,10.639431616341021,38.00177619893428,0.0
DOGEUSDT,1667419200000,washout_settle,2.168215555653357,-9.579892280071823,False,False,False,2022熊底+FTX底,4.145818441744109,2.2238106584067996,1.1595584147406912,-35.66833452466047,7.0050035739814165,-36.740528949249466
DOGEUSDT,1667804400000,washout_settle,1.0370355349519438,-8.500323206205563,False,False,False,2022熊底+FTX底,2.825856587778186,-9.351819145178375,-26.78382197103497,-22.545037089367714,4.14164606146239,-36.40056517131755
DOGEUSDT,1668175200000,washout_settle,-0.11332009282226188,-10.219768323048594,False,False,False,2022熊底+FTX底,-0.12058362474376416,10.756059327143364,3.834559266851567,2.3875557699264416,12.962739659954181,-4.437477390570366
DOGEUSDT,1668978000000,washout_settle,-0.7228946972983863,-8.90573188062529,False,False,False,2022熊底+FTX底,-1.80707228289132,-3.7701508060322464,5.2522100884035305,35.8944357774311,36.40145605824232,-5.980239209568394
DOGEUSDT,1669629600000,washout_settle,-0.21394411421122714,-9.220267281992111,False,False,False,2022熊底+FTX底,0.0,8.006778224952328,9.076466850243591,12.41262444397373,15.166278330862104,-1.2603262020758454
DOGEUSDT,1670810400000,washout_settle,-0.500257717093007,-9.353635798632688,False,False,False,2022熊底+FTX底,-0.011427265455388191,2.7539709747457453,-0.13712718546452507,-10.855902182607712,7.382013484173222,-13.552736830076572
DOGEUSDT,1671228000000,washout_settle,-1.7632744008090284,-9.345794392523354,False,False,False,2022熊底+FTX底,-0.10439775544824892,3.2754795771890777,-7.425290356257341,0.18269607203444949,3.7713689155683072,-7.425290356257341
DOGEUSDT,1671487200000,washout_settle,-2.1206471500408237,-10.316055625790144,False,False,False,2022熊底+FTX底,4.440372145475058,5.018325345362262,8.401466027628967,5.215675218494487,10.854243022272335,0.0
DOGEUSDT,1673769600000,washout_settle,1.9779848692611681,-9.216841186736469,False,False,False,2022熊底+FTX底,1.477832512315258,0.925147182506314,3.207977892586822,3.207977892586822,6.043493932476274,-3.904842004085074
DOGEUSDT,1674104400000,washout_settle,1.009959797775282,-8.180376161341496,False,False,False,2022熊底+FTX底,0.22211253701875933,-0.17275419545903503,5.700888450148067,7.699901283316879,13.573543928923982,-0.5799605133267494
DOGEUSDT,1675976400000,washout_settle,-1.1218051613742264,-8.67483296213809,False,False,False,2023平台蓄力,-0.10974271430312932,-1.3778807462504594,0.597488111205946,6.243141080356063,10.37678331910743,-2.5118887940495105
DOGEUSDT,1677805200000,washout_settle,-2.7479122383172934,-9.30032027593003,False,False,False,2023平台蓄力,2.3360043460545876,4.264566073611298,0.33953551541492377,-10.674996604644848,4.5361944859432235,-13.214722259948397
DOGEUSDT,1678064400000,washout_settle,-2.110529258990359,-2.5586916380902047,False,False,False,2023平台蓄力,-0.06767731456415182,2.4905251759610003,-3.1672983216025963,-4.331348132106106,2.4905251759610003,-14.320519761775863
DOGEUSDT,1678323600000,washout_settle,-2.183138417845772,-3.0360531309297834,False,False,False,2023平台蓄力,0.4473022085546452,-8.06541794800113,-7.995526977914458,-2.767682415431938,7.701984903550452,-11.518031870282375
DOGEUSDT,1678582800000,washout_settle,-2.2672606070857584,-2.9775943396226356,False,False,False,2023平台蓄力,0.015192950470965805,7.383773928896997,14.402917046490437,12.94439380127621,18.429048921300527,-0.5773321178973001
DOGEUSDT,1678892400000,washout_settle,-1.3378947119131754,-9.682024659312127,False,False,False,2023平台蓄力,-0.9340422474493404,1.8680844948986808,7.730995832734577,11.1222876850122,12.013220290271608,-2.7015375772381
DOGEUSDT,1680483600000,washout_settle,0.941480554261862,-9.60544856740253,False,False,False,2023平台蓄力,1.182125227331765,26.7212262925435,18.836061314627184,7.417511041829039,32.55391010652118,-0.5066250974279041
DOGEUSDT,1680775200000,washout_settle,1.805181713669221,-9.32298580618809,False,False,False,2023平台蓄力,0.46171171171169867,-7.04954954954955,-8.367117117117129,-1.9481981981982033,2.387387387387374,-8.671171171171165
DOGEUSDT,1682049600000,washout_settle,0.1409809869612533,-8.168398031711321,False,False,False,2023平台蓄力,0.1786139557037325,-5.941890926411042,-5.739461776613486,-4.524886877828049,0.5715646582519662,-8.109073588949745
DOGEUSDT,1683565200000,washout_settle,-2.290542447308479,-7.579493835171968,False,False,False,2023平台蓄力,0.9549220615082232,2.1345316669007186,-1.839629265552578,1.9519730374947475,4.05841876140991,-1.839629265552578
DOGEUSDT,1683824400000,washout_settle,-2.0132154970166085,-2.9436267703415675,False,False,False,2023平台蓄力,2.203147353361956,1.9027181688125783,2.9041487839770896,3.8197424892703724,7.424892703862662,0.0
DOGEUSDT,1685977200000,washout_settle,-3.151836373988771,-6.220754197632806,False,False,False,2023平台蓄力,-2.2894041678896526,0.24948635162898025,-0.17610801291459977,-10.639859113589678,5.576753742295271,-13.54564132668038
DOGEUSDT,1686236400000,washout_settle,-2.2530023506300147,1.3559827149456138,False,False,False,2023平台蓄力,0.0,1.190826227580133,-9.982358129961778,-10.349897089091442,3.4989708909144435,-13.451925904145835
DOGEUSDT,1686495600000,washout_settle,-3.3441079225142722,1.795511221945123,False,False,False,2023平台蓄力,1.1595623060591143,-0.5552833578311267,0.881920627143562,2.7437530622243855,3.1520496488649297,-3.854319777886661
DOGEUSDT,1686754800000,washout_settle,-2.0263030608970385,1.8298714144411532,False,False,False,2023平台蓄力,-0.6313744536182608,-1.2789379957908409,0.6637526307268882,5.0348065403917674,5.0348065403917674,-4.694835680751175
DOGEUSDT,1692190800000,washout_settle,-2.015483952428333,-6.758770147636472,False,False,False,2023平台蓄力,0.7117954677513083,-2.7600232423009907,-8.047646717024993,-7.916908773968623,1.0749564206856466,-13.48053457292272
DOGEUSDT,1692450000000,washout_settle,-2.705218051409371,1.2314089237166037,False,False,False,2023平台蓄力,0.884676145339669,1.1216429699842045,-1.0584518167456425,-0.726698262243286,1.6903633491311298,-3.4123222748815074
DOGEUSDT,1692709200000,washout_settle,-2.0748137747997424,-0.3183192742320373,False,False,False,2023平台蓄力,-2.37905157272873,1.213475969982425,-0.6067379849912236,0.175634679865877,2.6664537761456053,-2.37905157272873
DOGEUSDT,1696838400000,washout_settle,-2.1656470544183373,-2.0248203788373664,False,False,False,2023平台蓄力,-1.9499999999999962,-1.649999999999996,-3.0333333333333212,-0.18333333333333535,0.10000000000001119,-4.216666666666658
DOGEUSDT,1697097600000,washout_settle,-2.862636848479273,-1.037591427113449,False,False,False,2023平台蓄力,-0.3093846682708845,-0.5156411137848038,2.0453764180130563,-0.24063251976624844,3.4719834994843435,-1.220350635957379
DOGEUSDT,1700355600000,washout_settle,1.1738399283637235,-8.417232498243976,False,False,False,2023平台蓄力,0.05113127956029029,2.288124760322119,-6.0207081682218995,0.0639140994503462,4.461204141633646,-8.551706506455314
DOGEUSDT,1701943200000,washout_settle,2.2818517445019038,-8.468801713228846,False,False,False,2023平台蓄力,1.1485696054450711,4.115707752844844,4.317770924173137,3.5626927576305256,11.506965861958939,-3.956184196533019
DOGEUSDT,1702317600000,washout_settle,1.11789208985392,-8.501865305321033,False,False,False,2023平台蓄力,1.620171673819737,-0.010729613733917454,4.184549356223166,-3.358369098712455,5.547210300429173,-6.22317596566524
DOGEUSDT,1702900800000,washout_settle,0.00180577105407617,-8.067739560323972,False,False,False,2023平台蓄力,2.7345537757436977,4.828375286041187,5.812356979405031,7.322654462242539,10.697940503432491,0.0
DOGEUSDT,1704283200000,washout_settle,-2.887002487610162,-8.887205022732203,False,False,False,2023平台蓄力,-2.6256385885707334,-1.7821076393014113,-4.39586551027682,-8.45907092788405,0.4277058334323458,-9.837234168943798
DOGEUSDT,1704542400000,washout_settle,-2.6596442933111595,-2.3066650479543482,False,False,False,2023平台蓄力,1.1308562197092087,-0.3231017770597644,-4.001491238971044,-0.14912389710450835,8.326084255001852,-5.691562072822176
DOGEUSDT,1704801600000,washout_settle,-2.484156769032893,-1.9172168613509344,False,False,False,2023平台蓄力,0.2071197411003256,-0.25889967637541256,9.514563106796103,6.278317152103563,12.841423948220054,-0.25889967637541256
DOGEUSDT,1706014800000,washout_settle,-1.474328689985237,-8.933444062166341,False,False,False,2023平台蓄力,0.8858780614903639,2.787910369984381,3.0875455966649534,5.406461698801457,7.178217821782185,-0.18238665971860302
DOGEUSDT,1709272800000,washout_settle,3.6087261484131288,-8.90612060528495,False,False,False,2023平台蓄力,0.09917355371902303,18.21487603305785,36.97520661157026,35.97520661157026,68.26446280991736,-2.1074380165289175
DOGEUSDT,1709654400000,washout_settle,2.658335511720835,-8.553859668386943,False,False,False,2023平台蓄力,-17.999519692603272,-3.176032660902983,-0.2701729106628248,-0.09606147934679843,9.486071085494707,-17.999519692603272
DOGEUSDT,1710475200000,washout_settle,1.002318304393251,-8.775658593881097,False,False,False,2023平台蓄力,-2.4647455548743036,-1.2262415695892148,-6.701410177805023,-4.156958920907428,3.1207847946045364,-23.562231759656648
DOGEUSDT,1710781200000,washout_settle,0.27089425139477685,-9.292684482428726,False,False,False,2023平台蓄力,0.9773590212346805,-5.575868372943338,6.9680776262128985,27.73168330755167,28.723105048516384,-12.3400365630713
DOGEUSDT,1712023200000,washout_settle,0.8914066329265234,-11.904652127806726,False,False,False,2023平台蓄力,-0.5181347150258975,-2.826189354686759,-8.248285968493219,5.286020830062288,8.808290155440424,-11.456534254461715
DOGEUSDT,1712944800000,washout_settle,-0.4252692512302916,-11.963413366593912,False,False,False,2023平台蓄力,2.5914994096812416,-3.116883116883118,-8.276269185360096,-9.940968122786298,3.388429752066102,-18.907910271546633
DOGEUSDT,1713427200000,washout_settle,-1.582107718047122,-8.268849523565901,False,False,False,2023平台蓄力,2.056609035136625,6.197713329615162,12.932236475181247,4.46876742889013,14.061628555493577,-0.2021751254880133
DOGEUSDT,1714039200000,washout_settle,-1.4167387989506508,-8.308054231412132,False,False,False,2023平台蓄力,0.9249881844574981,1.012760785902378,0.6211599486867891,-12.416447235163053,3.247586253460266,-18.37148065626899
DOGEUSDT,1714521600000,washout_settle,-1.7982330275642067,-9.760956175298807,False,False,False,2023平台蓄力,0.8144934155438932,-2.953490142346038,15.764634239171805,14.668493567785656,27.64710360051763,-7.969856131536879
DOGEUSDT,1717783200000,washout_settle,-1.2844923067673126,-8.923153136417117,False,False,False,2024崩→恢复,1.0538482458526177,-0.9450639107968506,-0.9586619526788076,-9.89937449007342,2.0261082404133823,-9.89937449007342
DOGEUSDT,1718085600000,washout_settle,-2.0884355187454937,-2.72179513816746,False,False,False,2024崩→恢复,0.932649864730184,-0.7475437847073829,1.5876406094261775,-13.128292752385018,6.834686031610415,-15.534671792681198
DOGEUSDT,1718380800000,washout_settle,-2.538071665880342,-5.4622144112478015,False,False,False,2024崩→恢复,-0.9369422962522189,1.3979773944081009,-3.4057108863771557,-8.298631766805464,2.0449137418203422,-11.778703152885184
DOGEUSDT,1718640000000,washout_settle,-2.3019121932353213,-4.995246105463325,False,False,False,2024崩→恢复,0.03849114703620149,-7.85989222478829,-5.0423402617397866,-10.331023864511158,2.963818321786005,-10.331023864511158
DOGEUSDT,1720080000000,washout_settle,-1.6208002551733485,-8.087206910736322,False,False,False,2024崩→恢复,-3.9921231650555056,-15.610454708199061,-1.593268886501975,-2.6136770497672823,1.4769065520945146,-15.789473684210531
DOGEUSDT,1720393200000,washout_settle,-1.951087323562848,-8.185587015965423,False,False,False,2024崩→恢复,-1.7388798155442475,3.295225285810366,3.698722259583054,10.731098088192903,10.731098088192903,-3.2183687193774624
DOGEUSDT,1721754000000,washout_settle,1.1640592857111958,-8.241447554424653,False,False,False,2024崩→恢复,0.12324757356341198,1.656139269758139,1.3249114158065067,-3.0965952857803125,5.777230010784162,-6.100754891388071
DOGEUSDT,1722524400000,washout_settle,-0.4236679735042686,-8.143684085322334,False,False,False,2024崩→恢复,-0.8287292817679592,-2.279005524861877,-10.946132596685077,-10.497237569060779,3.211325966850831,-28.59979281767955
DOGEUSDT,1722816000000,washout_settle,-2.1431751568493675,-9.612546125461252,False,False,False,2024崩→恢复,-6.154317207593385,1.5615431720759299,-2.9189630536844313,3.0924678505817482,12.12492345376608,-15.584813227189208
DOGEUSDT,1725631200000,washout_settle,-2.0163899848449813,-3.666632621795518,False,False,False,2024崩→恢复,-3.3927056827820157,0.593723494486853,3.1276505513146757,13.273960983884647,13.273960983884647,-5.216284987277364
DOGEUSDT,1727722800000,washout_settle,1.418798034677396,-8.209246121462543,False,False,False,2024崩→恢复,-3.049091217937827,-10.03057584508239,-10.871411584847968,-5.8773568880584275,0.8238491591642694,-13.190079836928826
DOGEUSDT,1730440800000,washout_settle,1.3411618229986144,-9.34437704153057,False,False,False,2024崩→恢复,3.6674816625916984,4.4138463518208715,-2.0074636468923046,29.146827950070776,36.03783296872989,-7.167674687942361
DOGEUSDT,1731474000000,washout_settle,3.2453907298677724,-9.384142224889358,False,False,False,2024崩→恢复,3.863134657836653,8.874172185430474,4.334988962472397,7.61313465783664,17.058498896247244,-3.6285871964679917
DOGEUSDT,1732125600000,washout_settle,1.4011699515145808,-9.639661426844004,False,False,False,2024崩→恢复,1.4345359169253724,3.246440423937469,15.683545658923027,7.400171287870672,27.280269778396303,-0.4844235092602567
DOGEUSDT,1732442400000,washout_settle,1.4387721956369166,-11.018356919065543,False,False,False,2024崩→恢复,-2.3205803814070003,1.7321643783822172,-6.5741900418271655,-0.002363116478010241,2.7364888815369692,-12.132239998109506
DOGEUSDT,1733774400000,washout_settle,0.39051973004269963,-9.645464025026062,False,False,False,2024崩→恢复,0.6395460665512553,-6.282458165031734,-1.7647624543181362,-3.224177726485866,0.6395460665512553,-11.79794191190614
DOGEUSDT,1734552000000,washout_settle,-2.404286994634548,-10.225368318367135,False,False,False,2024崩→恢复,0.7745674403053737,-12.579755370427137,-10.083307793040042,-7.637012064305814,1.980998021788194,-25.830988270039846
DOGEUSDT,1734811200000,washout_settle,-2.5046530613462257,4.183884297520679,False,False,False,2024崩→恢复,-0.7312840852751745,-2.6927367377293066,2.342588001983148,-0.05577590480912997,4.50545364402577,-5.472235994050578
DOGEUSDT,1736272800000,washout_settle,-0.10886565231658978,-8.599938277954944,False,False,False,2024崩→恢复,-0.9285312324141759,-5.469893078221721,-6.173325830050647,1.0495216657287587,1.0495216657287587,-11.314012380416427
DOGEUSDT,1737284400000,washout_settle,0.6310759619542934,-9.19462583502214,False,False,False,2024崩→恢复,6.912988372733775,5.350746679891993,0.9726125530390872,-3.1355044911004604,9.20262302308923,-6.714608475230066
DOGEUSDT,1737950400000,washout_settle,-1.1572501578530565,-9.087328381724058,False,False,False,2024崩→恢复,-3.100823172618672,4.146809432444143,3.072971467475405,-31.10726001114067,5.041158630933973,-31.10726001114067
DOGEUSDT,1738465200000,washout_settle,-2.193691882364081,-8.839694656488561,False,False,False,2025顶→熊,0.515826494724525,-21.701557528052252,-11.6094456539943,-13.213867023949089,1.714955618824332,-25.432925808072337
DOGEUSDT,1738724400000,washout_settle,-2.300237568927589,-6.159098182852674,False,False,False,2025顶→熊,0.5267346242752602,-1.5460987532684212,-6.525446208647545,-5.002084201750723,1.887149948842315,-8.397438326575468
DOGEUSDT,1738983600000,washout_settle,-2.0440305658371836,-1.9321750884586208,False,False,False,2025顶→熊,0.49458791097416466,5.03912109295821,4.495885190740667,12.940365670734177,14.545749381765116,-1.994567640977829
DOGEUSDT,1740430800000,washout_settle,-1.6366395747599287,-9.455551883674818,False,False,False,2025顶→熊,-4.471006889000417,-3.170765089648242,-6.003923536657696,-11.42844107851635,9.11994160317533,-15.7078333865596
DOGEUSDT,1740704400000,washout_settle,-2.030275252082098,-4.23728813559322,False,False,False,2025顶→熊,-3.8211673231367316,4.583354647296534,17.97534400736611,1.0077241802649795,22.34896925673948,-5.488771804184356
DOGEUSDT,1741024800000,washout_settle,-1.6079940701954498,-9.453042560675339,False,False,False,2025顶→熊,-2.962027775080134,-3.369913567058369,-2.233660289404693,-26.167815868699627,5.4821792755171295,-26.167815868699627
DOGEUSDT,1741323600000,washout_settle,-1.4994432463712257,-8.350596142337618,False,False,False,2025顶→熊,1.3561705761213627,-0.7584509518308247,-12.8484604952534,-15.108744788788986,3.646591993570758,-25.601486764779747
DOGEUSDT,1741582800000,washout_settle,-2.012592073584645,-8.827702170143459,False,False,False,2025顶→熊,0.4437784565731073,-8.535531093308734,-3.4061437381130766,-1.1930148118263983,2.190075499971189,-14.633162353754825
DOGEUSDT,1743681600000,washout_settle,-1.5471250525603835,-8.897665234057383,False,False,False,2025顶→熊,0.42075736325384305,4.966211908708407,3.7485655998980016,-0.4845084788983822,9.70291980109652,-16.148157592757872
DOGEUSDT,1743962400000,washout_settle,-2.0596697159036297,-9.723953695458576,False,False,False,2025顶→熊,-2.4002104294075233,-3.2090484645229345,4.839876372723073,9.92306174787927,10.712172026040644,-13.506937594528834
DOGEUSDT,1747105200000,washout_settle,1.8556299402748677,-8.335082049775465,False,False,False,2025顶→熊,2.563985165514393,9.331074584497046,3.5071654228286286,3.346916349983986,12.453642232498519,-2.527356806007053
DOGEUSDT,1748041200000,washout_settle,0.8625839930370752,-8.318735487024886,False,False,False,2025顶→熊,1.8973561430793096,-0.01777382803821448,0.35547656076426737,-14.027993779160186,2.115085536547423,-14.623417018440342
DOGEUSDT,1748563200000,washout_settle,-0.30343755311946785,-9.412392687158045,False,False,False,2025顶→熊,2.543579671004159,-5.9906702676160055,-5.3424993862018155,-15.575742695801619,2.543579671004159,-17.068499877240363
DOGEUSDT,1749150000000,washout_settle,-2.1398714563386627,-8.097679581373217,False,False,False,2025顶→熊,-1.6794156553747053,2.892966009087261,6.9822281014551235,6.200034508540875,16.799907977224372,-2.8642088917006925
DOGEUSDT,1749740400000,washout_settle,-1.2237264859208312,-8.508961985424468,False,False,False,2025顶→熊,-0.6189451022604819,-4.3218514531754515,-5.344456404736276,-9.483315392895586,2.002152852529604,-11.711517761033374
DOGEUSDT,1750176000000,washout_settle,-1.755938493298576,-8.157437993393424,False,False,False,2025顶→熊,3.3162643257742097,1.9080712021458224,-0.7071445988783176,1.3716166788588113,4.578151670324315,-10.899780541331372
DOGEUSDT,1750597200000,washout_settle,-2.0583965989675237,-7.168235367449971,False,False,False,2025顶→熊,0.6110253139058663,4.297320889008249,11.851205264218079,10.454575975290403,11.945209158665149,-1.8599341972738825
DOGEUSDT,1752562800000,washout_settle,1.4337055368426233,-8.163953376360656,False,False,False,2025顶→熊,0.6608276079089537,4.40027272250485,25.489064876488165,39.80175171762732,48.06734148004406,-0.3933497666124719
DOGEUSDT,1753286400000,washout_settle,1.427278337962525,-9.41506260512055,False,False,False,2025顶→熊,-1.6628156461462318,-2.8758871100841743,-2.3147384056775078,-8.734939759036141,2.108433734939763,-10.880508334708704
DOGEUSDT,1753754400000,washout_settle,0.5162020729198737,-8.453126919769005,False,False,False,2025顶→熊,2.5455196170536487,0.3892095020802566,-6.307878137162792,-6.455509327607034,3.659464054041961,-14.611014181541627
DOGEUSDT,1754028000000,washout_settle,-0.1575679938637401,-8.045720408983348,False,False,False,2025顶→熊,-0.12138868657440849,-4.695314396698224,-1.670308327263903,8.050497693614966,8.181597475115332,-7.322165574168482
DOGEUSDT,1755198000000,washout_settle,-0.235739909618008,-8.395193372431608,False,False,False,2025顶→熊,0.14326647564468775,-0.7611031518624634,3.9353510028653282,-3.707020057306598,8.121418338108889,-6.281339541547282
DOGEUSDT,1756144800000,washout_settle,-0.3740955495183768,-10.054156848154117,False,False,False,2025顶→熊,-3.9527508388105037,-0.33092797720275513,2.334880728041533,-2.2705336213632354,3.093257342464484,-4.858206554212452
DOGEUSDT,1757919600000,washout_settle,1.8770053109697327,-8.043888222184137,False,False,False,2025顶→熊,-1.1409821395279462,-0.2349080875498566,4.2991908721428995,-11.406092695477078,6.812334538946274,-11.406092695477078
DOGEUSDT,1758517200000,washout_settle,0.15630204573596107,-9.182951796017125,False,False,False,2025顶→熊,-2.6764488892532246,-1.7009590950077924,-3.7789982785474296,-4.1560783670792745,1.9099926223461017,-9.27944913517501
DOGEUSDT,1758819600000,washout_settle,-0.8106258877665709,-9.756594773107174,False,False,False,2025顶→熊,1.590313544772748,4.581187313635127,4.409505737778985,15.717900063251111,16.603415559772294,0.0
DOGEUSDT,1759892400000,washout_settle,-0.4637132297297682,-8.216402791325883,False,False,False,2025顶→熊,0.7725637671680774,1.7822105951602385,-21.104480052321783,-17.25392413342054,6.397155003270116,-25.768476128188354
DOGEUSDT,1760151600000,washout_settle,-3.2899528283006334,-23.161750069668397,False,False,False,2025顶→熊,-0.9895860318118177,-4.072327858660163,7.616185689860644,-3.1915444795606485,12.952696751463666,-8.269001606134385
DOGEUSDT,1760421600000,washout_settle,-2.05243488924541,-5.470199305522527,False,False,False,2025顶→熊,-0.6742816887233882,2.8833090122276417,-8.186987369798205,-2.480752780153972,3.607910229960254,-10.909273889196392
DOGEUSDT,1760680800000,washout_settle,-2.220574325810982,-8.20084524049104,False,False,False,2025顶→熊,-1.9620738792064052,2.5813877014140063,10.626986736819033,8.670393510906504,11.986188753699434,-2.965033431985087
DOGEUSDT,1761850800000,washout_settle,-1.3772917630857997,-8.826107129968552,False,False,False,2025顶→熊,3.228724908114211,5.965507492225042,3.579304495335034,-9.13768730562624,6.3782866836301855,-10.70398642917727
DOGEUSDT,1762182000000,washout_settle,-1.5564880327228,-8.955549495500414,False,False,False,2025顶→熊,0.640987240160551,-1.8331036961600766,-4.708560474450374,7.314443179775942,10.381597076618942,-5.397471994249081
DOGEUSDT,1763121600000,washout_settle,-1.8999772711656386,-8.280617769419262,False,False,False,2025顶→熊,1.851621722381025,1.279980116813717,0.5095066484404054,-13.713185037902331,2.7712190878588228,-15.042873120417555
DOGEUSDT,1763406000000,washout_settle,-2.0648378630913813,-2.3108030040439154,False,False,False,2025顶→熊,-0.09199027531375803,6.557592483080366,-1.741244497010308,0.1511268808725985,6.557592483080366,-10.434325514159937
DOGEUSDT,1763690400000,washout_settle,-2.077731790501955,-8.064006071722229,False,False,False,2025顶→熊,0.46092460099065313,-4.16895982388551,1.2039075399009391,3.8387451843698406,7.739405613648875,-6.225921849201987
DOGEUSDT,1764558000000,washout_settle,-1.859290745321118,-8.178712572844793,False,False,False,2025顶→熊,0.4085205719287943,-0.5836008170411411,10.147359206302898,2.3198132477385336,11.132185585059817,-3.508899912459884
