symbol,timestamp,feature,feature_value,ret_24h_at_event,ret_4h,ret_24h,ret_72h,ret_168h,mfe_pct,mae_pct,trigger
DOGEUSDT,1727812800000,liq_short_z,8.10644923636948,-10.327689326931166,0.9206200093940797,-0.9581963363081369,3.353687177078446,0.8548614372944963,8.07891028651948,-3.983090652888688,liq_cascade_short
DOGEUSDT,1728014400000,liq_short_z,6.166706621059155,1.1733535200605605,0.9633370744481784,1.2065095398428705,6.172839506172845,0.6640478862701027,7.603815937149272,-2.731013842124963,liq_cascade_short
DOGEUSDT,1728223200000,liq_short_z,2.4242595649091765,3.0516862170087977,-1.0938194753223662,0.5246776345042337,-3.228101378390391,-2.303245887060912,2.3121387283236983,-7.514450867052025,liq_cascade_short
DOGEUSDT,1728658800000,liq_short_z,2.3423785253134457,4.309444708115806,1.0374010374010423,1.3013013013013053,5.205205205205199,25.225225225225234,25.225225225225234,-0.36400036400036084,liq_cascade_short
DOGEUSDT,1728997200000,liq_short_z,8.490505059087878,3.6016202888341065,-1.7509562260943579,6.833829154271132,14.211644708882254,18.3510412239694,26.102847428814258,-4.275393115172122,liq_cascade_short
DOGEUSDT,1729195200000,liq_short_z,2.241874948433424,0.07014262333409071,4.299065420560777,6.55763239875391,9.665109034267916,10.420560747663554,15.545171339563879,0.0,liq_cascade_short
DOGEUSDT,1729461600000,liq_short_z,8.207347156220598,-0.48137295939723046,0.8762705923589298,1.465124430424125,-2.9723098492814515,-0.1752541184717793,4.002804065895549,-7.788293024886094,liq_cascade_short
DOGEUSDT,1729638000000,liq_short_z,2.672625331938073,-2.7779711759381875,-1.074190776281847,0.24348324262388754,-5.800630191922085,25.945287883128067,27.606702950444006,-5.800630191922085,liq_cascade_short
DOGEUSDT,1729962000000,liq_short_z,2.322132140241586,2.369421056553178,-0.24019215372299563,3.4427542033626857,28.75027294562922,14.782735279132385,29.69648446029549,-1.1500109178251838,liq_cascade_short
DOGEUSDT,1730412000000,liq_short_z,2.373289627825674,-4.31314623338257,-0.5495523309663519,-2.4822476072862143,-6.576103735720917,18.246372337141082,30.552639703612215,-10.910774930534128,liq_cascade_short
DOGEUSDT,1730660400000,liq_short_z,7.82535974123067,-6.7435447480571735,1.6733870967742037,7.0094086021505575,30.95430107526884,82.33870967741936,86.76075268817205,0.0,liq_cascade_short
DOGEUSDT,1730991600000,liq_short_z,2.051488593436359,1.314622567687418,-0.2265588795633544,1.5241233716080549,27.295195921940163,97.81679625148037,122.97513001390246,-1.4417383244941018,liq_cascade_short
DOGEUSDT,1731189600000,liq_short_z,3.0368894532443576,4.750954105098337,4.638236255780281,29.674435984866165,84.98762202811902,69.70900088747723,102.2700733336447,0.0,liq_cascade_short
DOGEUSDT,1731592800000,liq_short_z,5.55977388519297,-8.40837301400217,0.9548320679449107,-6.861407798224173,-7.03384377814954,-0.30884056106034175,6.421309998713154,-10.11452837472655,liq_cascade_short
DOGEUSDT,1732147200000,liq_short_z,2.313906424659429,-0.4714415231187652,0.7001015017046974,-0.1847851547250312,14.618848085781956,6.3087213387814645,23.77221976420372,-3.2272336881555397,liq_cascade_short
DOGEUSDT,1732485600000,liq_short_z,2.577909367009206,-1.151883018347366,-2.421324401646774,-8.43858302514362,-6.324285348777703,3.0377038122485045,4.640290279813009,-13.51382783243784,liq_cascade_short
DOGEUSDT,1733068800000,liq_short_z,2.101140327187961,2.6942956708842836,-0.6194629802546148,-3.158805711813062,-8.392356919993627,5.78469106561299,8.185110114099615,-9.790703500421316,liq_cascade_short
DOGEUSDT,1734217200000,liq_short_z,3.6400488887291935,-2.6796410845700502,-0.3441778671021356,2.1027509106896103,-1.0350458485114955,-19.540258761462127,3.4141439517648475,-33.123979399572924,liq_cascade_short
DOGEUSDT,1734548400000,liq_short_z,2.008860370256127,-6.278644594154626,-4.312970979637642,-16.418149751483078,-14.029180695847366,-11.105766661322214,0.0,-28.865373309817755,liq_cascade_short
DOGEUSDT,1734721200000,liq_short_z,4.660471644578936,1.3811624784193288,0.21759697256387156,1.4569536423841178,-0.34374014506464157,-0.5707978555660631,9.161147902869772,-3.7969094922737257,liq_cascade_short
DOGEUSDT,1734926400000,liq_short_z,3.293688592499024,2.494909995798733,-0.9995270376793375,1.759419832886655,2.6485889957433395,-0.11351095696041646,6.34084817909506,-3.8120763045877304,liq_cascade_short
DOGEUSDT,1735578000000,liq_short_z,2.019010763083219,0.41432095641722455,-2.0977038646886492,0.5165517024158239,6.2490157170304705,22.088884689281564,24.753535544426587,-2.381177359916853,liq_cascade_short
DOGEUSDT,1735776000000,liq_short_z,16.438824512309253,3.9550309862663946,0.008987148377825882,1.1503549923609357,17.488990743237174,3.0106947065696055,18.750187232257876,-0.7549204637368634,liq_cascade_short
DOGEUSDT,1736024400000,liq_short_z,2.2814799046006384,1.1206004140786652,0.12284697873210515,-2.1677373122104826,-10.877076241906181,-11.025516341207487,1.4511299362731211,-18.96450234177053,liq_cascade_short
DOGEUSDT,1736262000000,liq_short_z,3.9759777989215026,-6.598711068888486,-2.740742777029437,-4.807983066223165,-9.761662588998544,-2.9991478131786486,0.6982433955521561,-13.354592187371129,liq_cascade_short
DOGEUSDT,1736434800000,liq_short_z,3.3899934210381413,-3.8610373108467155,-4.890210567420617,-1.3967739028566295,2.225826800036046,14.568501997536876,15.673905860442773,-5.322759905079444,liq_cascade_short
DOGEUSDT,1736629200000,liq_short_z,2.345592710596691,4.644512672325574,-2.004889975550128,-3.512153027470155,2.6290809722421926,12.331367754925914,23.796922191859625,-9.336976844527534,liq_cascade_short
DOGEUSDT,1736946000000,liq_short_z,4.470910332725229,4.943845912039535,0.32949377774147415,2.9763363559621947,10.06453721101217,-1.7209922936579192,17.196307491218032,-7.804373281050026,liq_cascade_short
DOGEUSDT,1737298800000,liq_short_z,4.569152632261536,-2.3627396708771564,2.141586990696598,-5.259902584851684,-7.15150890395072,-9.584310491456849,2.141586990696598,-12.746437131149657,liq_cascade_short
DOGEUSDT,1737475200000,liq_short_z,2.5052901293162195,1.6331758866383828,0.572403833530255,-5.32230536956807,-5.931469082315877,-13.858474465012483,1.176316134961275,-18.907706446107397,liq_cascade_short
DOGEUSDT,1737691200000,liq_short_z,3.8434072052879182,0.8252191542217568,1.8521665250637254,-0.9402435570660006,-8.484848484848495,-7.686207873123763,3.0359671481166695,-12.53469272160862,liq_cascade_short
DOGEUSDT,1738551600000,liq_short_z,2.585511363510472,-21.701557528052252,9.36858316221767,20.298596851471594,11.143908281998627,6.074606433949348,23.31878850102671,-4.765571526351808,liq_cascade_short
DOGEUSDT,1738936800000,liq_short_z,2.2451241544097953,1.784177165662415,-2.9561005612362523,-3.8479280387483494,-3.6019066656415744,5.116475743830273,5.116475743830273,-7.07695856077496,liq_cascade_short
DOGEUSDT,1739376000000,liq_short_z,2.2729209228028067,0.44013398769180423,2.0669329507116085,-1.1168418195214636,5.785861092798683,-1.5317795788575728,9.570713925621455,-5.7742273238453485,liq_cascade_short
DOGEUSDT,1740448800000,liq_short_z,3.5244998391189557,-9.514695249032368,-1.800319638995962,-0.11751433674908052,-9.358841778697002,-10.007520917551938,12.428316254583049,-13.152204568957416,liq_cascade_short
DOGEUSDT,1740765600000,liq_short_z,2.7293741588307148,-3.9486909491217137,0.009966115208293047,1.1660354793701533,2.6210882997807605,2.8253936615507236,19.18477177596174,-5.894957145704605,liq_cascade_short
DOGEUSDT,1741338000000,liq_short_z,2.771546221196165,-3.4451409158333,1.1794439764111209,-3.573021457951331,-13.632984786163838,-16.229743793052187,2.2597750136280403,-26.596957232766737,liq_cascade_short
DOGEUSDT,1741597200000,liq_short_z,2.4142020285384973,-7.278144286018307,-1.6754647693366875,-8.073215515262799,-1.101675464769325,-0.3327977966490647,1.7385815928391057,-15.010328207482203,liq_cascade_short
DOGEUSDT,1741964400000,liq_short_z,2.679327385087092,4.465738564454891,-1.4307142032998654,1.9556940117687827,-0.6922810661128431,-4.569055036344749,2.6306680512288017,-5.74593284873659,liq_cascade_short
DOGEUSDT,1742342400000,liq_short_z,10.970860605913971,-1.3801976723785025,-0.36766886081954775,4.5543497598292015,-0.17790428749332454,14.46954871612407,14.46954871612407,-1.9035758761786092,liq_cascade_short
DOGEUSDT,1743606000000,liq_short_z,2.4054301378406073,0.6976611196889193,-1.0733147822136413,-10.085751604293257,-5.076949287296273,-17.048100403202902,0.0,-25.305241637798847,liq_cascade_short
DOGEUSDT,1744009200000,liq_short_z,2.925338292999081,-19.887259061704434,4.494211999697351,14.004690928349861,18.052508133464464,24.35499735189528,27.381402738896867,0.0,liq_cascade_short
DOGEUSDT,1745193600000,liq_short_z,3.3978971460167116,1.1190233977619535,1.1632293762575463,0.18234406438633055,10.984657947686127,11.644869215291752,20.139587525150905,-1.5845070422535135,liq_cascade_short
DOGEUSDT,1745503200000,liq_short_z,3.890693163742917,-0.9944134078212263,1.6081706353684888,4.864010833991661,2.386863785125848,2.347364857239609,7.815145017492386,-5.7499153594402275,liq_cascade_short
DOGEUSDT,1746093600000,liq_short_z,4.957019375071059,1.7784871458701446,1.5849901988238768,1.0697283674041103,-2.5091010921310497,3.6348361803416607,3.6348361803416607,-7.672920750490054,liq_cascade_short
DOGEUSDT,1746568800000,liq_short_z,2.041772084061984,-0.08161361781509058,-0.11085180863477095,0.38506417736288157,19.11901983663944,39.3698949824971,46.19019836639442,-0.9101516919486574,liq_cascade_short
DOGEUSDT,1746982800000,liq_short_z,6.2443428045256155,-0.6879649137893962,0.8529246222453102,-0.5065592934147323,0.6234575918950602,-0.31605836255791386,7.706628566480478,-7.827856431571201,liq_cascade_short
DOGEUSDT,1747555200000,liq_short_z,2.2926865430759076,3.954513808308202,0.21877930079921004,-3.237040675090419,0.553645577532702,-2.3753181229628884,12.17127293833995,-4.304147876947805,liq_cascade_short
DOGEUSDT,1747767600000,liq_short_z,4.887261557703573,-0.06689858175007446,0.9372071227741419,2.682197527558361,3.9942874994421507,1.383496228857073,12.121212121212132,-2.7491408934707917,liq_cascade_short
DOGEUSDT,1748329200000,liq_short_z,2.8455657357479747,-0.8923130495342546,0.4084500856427642,-2.2838069304756514,-10.321050551188016,-14.286969124687076,0.628046905880808,-18.125521542448062,liq_cascade_short
DOGEUSDT,1748998800000,liq_short_z,4.552785060072924,-2.4133787302223153,0.364289379168814,-3.335043612108768,-7.7732170343766,0.04617752693689692,1.7855310415597847,-13.34530528476141,liq_cascade_short
DOGEUSDT,1749333600000,liq_short_z,7.150345709673466,3.596520575443307,-1.130308412724057,-1.0657193605683846,5.538511222347808,-4.424350072662686,9.306205931427947,-7.669949943484589,liq_cascade_short
DOGEUSDT,1749783600000,liq_short_z,2.8958829560375534,-8.592110784725138,0.011477103179147186,1.9855388499942617,0.9124297027430339,-2.8922300011477,3.4775622632847503,-5.864799724549529,liq_cascade_short
DOGEUSDT,1750276800000,liq_short_z,2.169133330901959,0.5782393202737879,0.18186084711955264,-0.4810512730259231,-6.957644022057963,-2.4697876334623947,0.44585239938990107,-14.255543822597671,liq_cascade_short
DOGEUSDT,1750550400000,liq_short_z,3.095792371262898,-3.363518758085382,-0.5418499394403087,-3.4742143175878204,5.851979345955249,4.494167144769556,6.2790845923375915,-6.827309236947787,liq_cascade_short
DOGEUSDT,1750813200000,liq_short_z,8.975187945083233,1.5428886303802125,-0.5185408501658162,-0.1808863430810992,-2.4299065420560817,-4.353331323485077,2.3213747362074155,-5.070847151040092,liq_cascade_short
DOGEUSDT,1751007600000,liq_short_z,2.669081507463001,-2.469959946595468,-0.16178209196688886,1.5431522618380988,3.136083628896791,3.6338746811026112,8.73623296621242,-2.0347209258913534,liq_cascade_short
DOGEUSDT,1751234400000,liq_short_z,6.692943755333107,3.0441400304414,-1.0457902511078365,-2.487444608567224,0.8449039881831544,2.215657311669106,3.2496307237813715,-6.918759231905469,liq_cascade_short
DOGEUSDT,1751468400000,liq_short_z,3.5691360440001487,4.043194374686099,3.125754284335014,2.3171614771904325,-1.6775283610909963,4.362780593772619,5.587738353849869,-2.3171614771904436,liq_cascade_short
DOGEUSDT,1751835600000,liq_short_z,3.9122627076394996,4.683027830217412,-0.22105875509016437,-2.786503781268168,5.200698080279231,14.781849912739965,23.199534613147186,-3.187899941826633,liq_cascade_short
DOGEUSDT,1752062400000,liq_short_z,2.2933945156804123,1.1766761810450443,-0.10363290920606394,3.6904830445045667,13.236225459151353,15.907651563129699,21.929875064770556,-0.8233058898036827,liq_cascade_short
DOGEUSDT,1752325200000,liq_short_z,8.256663803697212,-2.8858961077401157,0.17271157167528806,1.9506248095092937,-1.1429442243218513,23.3008229198415,29.25937214263945,-3.5253479630194096,liq_cascade_short
DOGEUSDT,1752580800000,liq_short_z,2.3065076141029865,-6.3344676713660615,0.9498105569107684,4.489541703430722,28.24518606944517,37.44225878445009,46.5303368453833,-1.427310946177407,liq_cascade_short
DOGEUSDT,1752786000000,liq_short_z,2.3902677176243574,-0.07399186089529497,7.5527582376897495,8.191410588670855,25.95797852647168,9.255831173639395,30.655312847093686,0.0,liq_cascade_short
DOGEUSDT,1753592400000,liq_short_z,2.9892404614174586,1.495484141986969,-2.5537022474235282,2.4253962998220358,-7.512106286991438,-19.07619717726915,2.4253962998220358,-21.000786391291747,liq_cascade_short
DOGEUSDT,1755702000000,liq_short_z,2.5977111569983573,0.3079507278835436,2.8886408037956945,0.1953670108847394,9.959065959624148,3.0467950507024,12.517443483114699,-3.7119732068099376,liq_cascade_short
DOGEUSDT,1756058400000,liq_short_z,3.411584797674915,2.1279290690310315,-4.3573525156062605,-10.054156848154117,-8.69403447848195,-9.76063499937988,0.0,-14.42391169539874,liq_cascade_short
DOGEUSDT,1756303200000,liq_short_z,2.6014784756274163,2.8205846642383348,0.30883822327187893,1.839404123898647,-2.357162321736761,-0.6630938323190061,1.871196293941324,-6.244890544100279,liq_cascade_short
DOGEUSDT,1756710000000,liq_short_z,5.5076730439775,0.009179364787970101,-0.9270307480495732,-2.6296466268930785,-1.2666360715924752,6.70491050940798,6.70491050940798,-5.263882514915097,liq_cascade_short
DOGEUSDT,1756929600000,liq_short_z,5.606888016197026,3.770491803278686,-0.7221846084405237,-4.292484766418414,-3.2543443917851467,8.995712028887382,11.88896411645226,-4.937937260212144,liq_cascade_short
DOGEUSDT,1757253600000,liq_short_z,7.928848520337898,3.751689425362348,-0.687269787081124,7.020932530769919,9.34327553678913,24.301500314437163,34.08049591231694,-0.687269787081124,liq_cascade_short
DOGEUSDT,1757505600000,liq_short_z,4.042615589953312,-1.3350700097688017,2.2648514851485224,2.2566006600660105,21.96782178217822,10.004125412541253,23.139438943894387,-1.097359735973591,liq_cascade_short
DOGEUSDT,1757869200000,liq_short_z,2.4971145315981453,-1.9057241403337755,-0.0958943031680648,-5.497940048302318,-6.829805370080965,-6.336127290808347,1.7403040204574616,-7.770990197471217,liq_cascade_short
DOGEUSDT,1758146400000,liq_short_z,6.992700851562165,3.9541759053954184,-0.03199431212228543,-1.2833274084607216,-4.696054034838248,-14.372555990046209,1.8343405616779274,-16.679701386420188,liq_cascade_short
DOGEUSDT,1758722400000,liq_short_z,4.333219776171781,4.190412336573912,-1.7052767052767037,-6.800997425997435,-7.846685971685973,-1.9103925353925355,0.0,-10.979729729729726,liq_cascade_short
DOGEUSDT,1759251600000,liq_short_z,5.932046042506861,-1.7372281559644875,1.4012572027239267,6.181246726034573,11.847389558232923,9.250043652872364,17.579011698969783,0.0,liq_cascade_short
DOGEUSDT,1759636800000,liq_short_z,2.2694961394652524,3.7556829412927595,0.48771194513239635,-3.7645265764907565,-5.943989331301203,-28.424461802248057,2.6290722042293657,-30.80586778433988,liq_cascade_short
DOGEUSDT,1759942800000,liq_short_z,5.221911369203305,4.003676029887737,-1.0142533328210912,-5.443927926543479,-25.675208421376162,-23.496868877021793,0.0,-30.231664681701176,liq_cascade_short
DOGEUSDT,1760130000000,liq_short_z,26.659702105944657,-25.21609777670566,1.6396967904951376,-0.9623138540938769,15.77872157410891,0.6397505510456369,17.203376162571903,-4.816945325520128,liq_cascade_short
DOGEUSDT,1762934400000,liq_short_z,3.2906344729128816,-1.7949875818469296,1.3737211173698194,0.8391769168870189,-7.43763650994368,-9.190711576043231,2.281871479480402,-12.708357282446258,liq_cascade_short
DOGEUSDT,1763226000000,liq_short_z,3.0027674731723004,1.7329949866930816,-1.3080245786944,-5.457200219018055,-2.390947253148379,-15.452941534343234,0.626635030723377,-17.071241710774476,liq_cascade_short
DOGEUSDT,1763478000000,liq_short_z,3.5317607074148003,0.5115574081091312,1.89758089852341,-2.9720389569588557,-13.345900094250707,-7.068803016022629,1.89758089852341,-14.35124096764061,liq_cascade_short
DOGEUSDT,1763726400000,liq_short_z,3.171816244275885,-12.500787600025198,1.8146467919637033,-1.3753870526391543,4.34219053791316,8.648376179160365,12.774537337077852,-1.843450709296468,liq_cascade_short
DOGEUSDT,1763949600000,liq_short_z,2.743262198041359,3.1988775868116326,-0.21072666711983157,3.0317449527564433,5.0778329141458745,-5.913941948202018,6.4577527020596825,-5.913941948202018,liq_cascade_short
DOGEUSDT,1764176400000,liq_short_z,6.231686310037964,3.1065774657216716,-0.0256970319927996,-1.6317615315430967,-5.120133624566369,-2.807400745213917,0.6103045098291293,-15.026339457792625,liq_cascade_short
DOGEUSDT,1764622800000,liq_short_z,2.5183911006023227,-9.263865546218476,0.5408609320589619,8.12773208861226,9.061272875453795,6.51255834629918,12.8695265614581,-0.23708972364230307,liq_cascade_short
DOGEUSDT,1764860400000,liq_short_z,3.2618275308175977,0.7109322602280255,-1.46510388918486,-5.134523175279703,-7.2655833777304,-8.744006393180593,0.7924880127863743,-10.042621204049007,liq_cascade_short
DOGEUSDT,1765292400000,liq_short_z,2.3622116479872934,2.718078381795186,3.145299145299152,-0.7931623931623943,-7.336752136752134,-9.32649572649572,3.4871794871794926,-12.567521367521351,liq_cascade_short
DOGEUSDT,1765486800000,liq_short_z,4.097908728792166,-1.9378503702678351,-0.9810148916648997,-3.7476180393817504,-5.596725245253742,-13.099018985108335,0.0,-15.188086668078205,liq_cascade_short
DOGEUSDT,1765980000000,liq_short_z,2.2141040450566907,2.383672226029998,-6.59773876822376,-4.36626004165428,-1.6438559952395293,-5.2960428443915575,0.0,-10.614400476048802,liq_cascade_short
DOGEUSDT,1766674800000,liq_short_z,3.4701901711628973,-0.5689346114878147,-0.391910957830377,-4.326696974447408,-2.6336416366201654,-2.312274651199242,0.0,-8.214453676124789,liq_cascade_short
DOGEUSDT,1766973600000,liq_short_z,2.8419711923598507,1.8788807354245707,0.4590786765869881,-2.9048599018521526,-6.221307582713321,20.167801171442147,21.00680702865283,-7.313598227006501,liq_cascade_short
DOGEUSDT,1767279600000,liq_short_z,3.988924873491342,2.923445371211497,0.9387787852041862,8.513199069244969,21.43143705367889,13.768755516328323,23.100377116264138,-0.21664125812405066,liq_cascade_short
DOGEUSDT,1767484800000,liq_short_z,4.1787992312474485,3.1009937275354282,3.8963702235286,2.802652266046879,1.2577756511039873,-5.037938341650161,4.873880648027895,-5.1131314512270265,liq_cascade_short
DOGEUSDT,1767708000000,liq_short_z,2.655123401999833,2.9904144727960214,-4.647047256996794,-3.1919774529724165,-9.01881103755654,-8.015992659107308,0.5571213213606763,-10.84747984531691,liq_cascade_short
DOGEUSDT,1768183200000,liq_short_z,4.874103208136042,1.7691477885652507,-1.420394318422713,-3.349586601653587,1.7313264080277113,-10.183025934562927,5.773443572892378,-10.557557769768932,liq_cascade_short
DOGEUSDT,1768539600000,liq_short_z,4.944155113724061,-2.4461634957139933,-0.4572081725960908,-1.7573939134161942,-9.1941705957994,-10.494356336619504,0.13573367623946897,-13.787683954850694,liq_cascade_short
DOGEUSDT,1769022000000,liq_short_z,5.278393962176347,3.366160800774942,-1.257321358844199,-2.623975009761814,-3.092541975790697,-2.2100741897696174,0.0,-7.598594299101913,liq_cascade_short
DOGEUSDT,1769882400000,liq_short_z,2.098128680792805,-13.774643099932016,0.8672514043559509,3.892776190006897,0.955947570710558,-2.6904503794225043,8.524687099635342,-13.71834039617621,liq_cascade_short
DOGEUSDT,1770145200000,liq_short_z,2.680610884527324,-0.9405848388899241,-0.39484817147692475,-0.9965215756322365,-7.182476262103988,-12.569333458681964,2.6511234370593106,-17.692958540941994,liq_cascade_short
DOGEUSDT,1770336000000,liq_short_z,8.036737960823363,-15.426970633693971,3.735008566533393,11.696173615077088,10.131353512278697,5.402627070245569,14.380354083380919,0.0,liq_cascade_short
DOGEUSDT,1770912000000,liq_short_z,2.0218058081217674,2.8018453921458297,-0.48161120840629623,5.461908931698778,17.381786339754825,5.899737302977237,26.99211908931698,-0.48161120840629623,liq_cascade_short
DOGEUSDT,1771603200000,liq_short_z,4.985411595533271,4.527131782945726,-0.48452486898052927,-1.5227924453673491,-6.575694650449915,-7.455750024720653,4.113517255018295,-10.224463561752206,liq_cascade_short
DOGEUSDT,1771981200000,liq_short_z,6.640848756755722,1.2081984897518883,-2.003837134939257,7.205286719249626,-0.5968876572159498,-4.2421658494990355,12.225538264762314,-5.840972074184602,liq_cascade_short
DOGEUSDT,1772283600000,liq_short_z,3.015927300135299,-3.46283783783784,-0.44838145231845816,3.1058617672790945,-1.8044619422572183,-1.3123359580052396,12.314085739282588,-2.6137357830271046,liq_cascade_short
DOGEUSDT,1772463600000,liq_short_z,2.7954019580458005,1.9292261777872577,-0.1463975739830592,-5.74087629404999,-1.4639757398306141,-4.778835093589883,7.393077486144506,-7.497647181846712,liq_cascade_short
DOGEUSDT,1773147600000,liq_short_z,2.9049996838233616,4.55040278684955,2.2490628904622945,-3.102873802582251,4.477301124531441,2.9571012078300596,7.746772178259054,-4.612661391087047,liq_cascade_short
DOGEUSDT,1773360000000,liq_short_z,2.097268338935206,4.435092262868245,-0.619962802231866,-1.467245298615416,1.1882620376110653,-2.9964868774540188,6.9229179582558364,-4.577392023145277,liq_cascade_short
DOGEUSDT,1773630000000,liq_short_z,3.585986019292153,4.168837936425218,2.0410205102551204,1.2506253126563394,-4.5622811405702794,-9.354677338669337,3.5317658829414844,-10.075037518759377,liq_cascade_short
DOGEUSDT,1774263600000,liq_short_z,3.413868446253537,1.5813749176367242,1.3621621621621616,1.8054054054054136,-1.3297297297297228,0.40000000000000036,5.621621621621609,-3.189189189189179,liq_cascade_short
DOGEUSDT,1774692000000,liq_short_z,2.3109516273245085,1.719709659408153,2.7225820616972207,-0.5598858272038765,-1.1966187287298369,-0.09880338127127297,3.4690964979690264,-1.9211768580524757,liq_cascade_short
DOGEUSDT,1775023200000,liq_short_z,3.30492974900613,2.8368794326241176,-1.952254641909812,-4.488063660477448,-3.045092838196284,0.36074270557029386,0.7851458885941742,-5.209549071618036,liq_cascade_short
DOGEUSDT,1775433600000,liq_short_z,4.855093011753279,1.1009374318726728,-0.22641509433962703,-2.28571428571428,-0.7870619946091617,-1.584905660377356,2.42587601078168,-2.803234501347718,liq_cascade_short
DOGEUSDT,1775746800000,liq_short_z,3.0136406220683534,-0.5462139873620986,0.9799698470816409,0.4630626749946076,-2.444540167994824,4.727546844712482,4.727546844712482,-2.616842558690502,liq_cascade_short
DOGEUSDT,1776106800000,liq_short_z,3.8154621058330793,2.4103015628439417,1.1176786673831263,-0.2686727565824776,6.813541106931775,2.6114991939817367,9.554003224073092,-0.6018269747447458,liq_cascade_short
DOGEUSDT,1776279600000,liq_short_z,13.014775995317498,3.4913793103448443,-1.2390670553935834,3.4881299458559,-1.3536026655560085,0.6247396917950843,6.143273635985014,-3.186172428154943,liq_cascade_short
DOGEUSDT,1776668400000,liq_short_z,7.916823117880799,0.42517006802720303,-0.052921253175264305,0.7726502963590232,1.4817950889077114,3.4610499576630094,6.212955122777308,-0.7197290431837478,liq_cascade_short
