episode,n,4h_mean,4h_excess,4h_ci_lo,4h_ci_hi,24h_mean,24h_excess,24h_ci_lo,24h_ci_hi,72h_mean,72h_excess,72h_ci_lo,72h_ci_hi,168h_mean,168h_excess,168h_ci_lo,168h_ci_hi,verdict
2022熊底+FTX底,743,0.089022082705669,0.09631422029979284,-0.08767887663199371,0.29809701553456797,0.8239329427335401,0.9861080296826616,0.5231087190019723,1.4511769057778328,0.6241531093913385,0.8207725920731542,-0.11441104325385971,1.7647637983708777,0.07872743235917579,0.3694089393776496,-0.8617138086835809,1.7248541902599268,GO_LONG
2023平台蓄力,1154,0.38761242108116983,0.3365108687604312,0.15435878539730016,0.5149875148332076,0.9171681883897451,0.6967167663635746,0.26417067154015433,1.0916235899126243,1.7935862966074556,0.9537924799020469,0.28719744712367556,1.665543145079977,3.519283812963337,1.6827129347141476,0.5289827465336266,2.966460009292523,GO_LONG
2024崩→恢复,965,0.3663250798459479,0.36368172016893635,0.15217093362741654,0.574467360330053,0.39756202105018673,0.11902687598908951,-0.3760348979397082,0.653144409370677,1.4588745863343366,0.8938189210347501,0.10241804308966403,1.821442784457043,1.7029812363329069,0.5611570023306098,-0.7322696476081457,1.9949132362176616,NO_GO
2025顶→熊,3147,-0.13438985175706683,-0.0729110664219531,-0.2606735554138315,0.11881177136675199,-0.0038631009927622894,-0.005390659352106208,-0.4464321667219377,0.4356106533276284,0.6042204754161526,0.19435125742764947,-0.48202127192669303,0.8876488642504045,0.1843102265748408,-0.4440521843407013,-1.5141955195354846,0.6252926129273798,NO_GO
当前筑底(前向),4,0.36650671794713763,,,,-0.29218428729898827,,,,7.102847627342946,,,,,,,,PENDING
