run_id,record_id,scan_time_utc,symbol,direction,direction_sign,turnover_24h_usd,excess_move_pct_24h,funding_rate_8h,friction_bps_roundtrip,dir_excess_ret_net_4h,dir_excess_ret_net_24h,dir_excess_ret_net_72h,dir_excess_ret_net_7d
20260408_0000_utc_replay,20260408_0000_utc_replay_0008,2026-04-08T00:00:00+00:00,LABUSDT,Long,1.0,58913000.52,26.98382462390776,0.00064626,51.0,-0.0434560832010266,-0.0252184044821356,0.3013922849645284,0.1596341194225655
20260511_1200_utc_replay,20260511_1200_utc_replay_0009,2026-05-11T12:00:00+00:00,LABUSDT,Short,-1.0,400797434.43,-11.0057917401165,5e-05,31.0,-0.0701107748115997,-0.0025777043341279,-0.2500855578586785,-0.1199094942938257
20260511_1200_utc_replay,20260511_1200_utc_replay_0014,2026-05-11T12:00:00+00:00,SKYAIUSDT,Short,-1.0,104154307.76,-24.49033767751202,0.00053929,31.0,0.0958676405399656,-0.3494625752977063,0.0373290254867626,0.2163719497410852
20260511_1200_utc_replay,20260511_1200_utc_replay_0015,2026-05-11T12:00:00+00:00,SUIUSDT,Long,1.0,1808112907.53,10.265987837198765,0.0001,31.0,0.0073014007323451,-0.0021014801360123,-0.0352291666373355,-0.128045421005479
20260511_1200_utc_replay,20260511_1200_utc_replay_0017,2026-05-11T12:00:00+00:00,VVVUSDT,Long,1.0,160927665.64,16.546511580353965,0.0001424699999999,31.0,-0.0605038981582852,-0.036760228943408,-0.1931883410453209,-0.1587183722354073
20260528_1200_utc_replay,20260528_1200_utc_replay_0013,2026-05-28T12:00:00+00:00,XLMUSDT,Long,1.0,313615135.26,24.07507881698052,-0.00030254,31.0,0.1407471508588798,0.1452621276050268,0.4420808599791964,0.3458228104774442
