scan_time_utc,candidate_count,candidate_unique,symbols
2026-05-11T12:00:00+00:00,19,19,"SKYAIUSDT,VVVUSDT,UBUSDT,LABUSDT,SUIUSDT,HUSDT,FFUSDT,RAVEUSDT,WLDUSDT,MUUSDT,1000BONKUSDT,XLMUSDT,ADAUSDT,CRCLUSDT,DOGEUSDT,ENAUSDT,1000PEPEUSDT,ONDOUSDT,LTCUSDT"
2026-05-11T18:00:00+00:00,19,19,"SKYAIUSDT,ESPORTSUSDT,HUSDT,VVVUSDT,CRCLUSDT,FFUSDT,RAVEUSDT,XPLUSDT,UBUSDT,ENAUSDT,MUUSDT,1000BONKUSDT,TSLAUSDT,SUIUSDT,LTCUSDT,NVDAUSDT,ONDOUSDT,WLDUSDT,DOGEUSDT"
2026-04-08T00:00:00+00:00,14,14,"LABUSDT,BZUSDT,FARTCOINUSDT,RIVERUSDT,MONUSDT,1000PEPEUSDT,ENAUSDT,WLDUSDT,SUIUSDT,INTCUSDT,AVAXUSDT,AAVEUSDT,TSLAUSDT,NVDAUSDT"
2026-04-14T00:00:00+00:00,14,14,"RAVEUSDT,SKYAIUSDT,BZUSDT,SNDKUSDT,RIVERUSDT,AAVEUSDT,CRCLUSDT,XPLUSDT,VVVUSDT,ENAUSDT,MONUSDT,FFUSDT,WLDUSDT,LABUSDT"
2026-05-28T12:00:00+00:00,14,14,"1000BONKUSDT,1000PEPEUSDT,XLMUSDT,WLDUSDT,RAVEUSDT,SKYAIUSDT,FFUSDT,UBUSDT,LABUSDT,BCHUSDT,ESPORTSUSDT,TRXUSDT,XPLUSDT,HUSDT"
2026-05-28T18:00:00+00:00,14,14,"1000BONKUSDT,1000PEPEUSDT,ESPORTSUSDT,XLMUSDT,WLDUSDT,RAVEUSDT,UBUSDT,BCHUSDT,XPLUSDT,VVVUSDT,XMRUSDT,SKYAIUSDT,TRXUSDT,HUSDT"
2026-04-14T06:00:00+00:00,13,13,"RAVEUSDT,LABUSDT,SKYAIUSDT,CRCLUSDT,BZUSDT,XPLUSDT,SNDKUSDT,MONUSDT,VVVUSDT,FARTCOINUSDT,FFUSDT,WLDUSDT,AAVEUSDT"
2026-05-06T12:00:00+00:00,13,13,"LABUSDT,SKYAIUSDT,VVVUSDT,FARTCOINUSDT,SNDKUSDT,BZUSDT,INTCUSDT,RAVEUSDT,ENAUSDT,MUUSDT,CRCLUSDT,XMRUSDT,BCHUSDT"
2026-05-11T00:00:00+00:00,13,13,"SUIUSDT,RAVEUSDT,SKYAIUSDT,UBUSDT,VVVUSDT,1000BONKUSDT,WLDUSDT,XLMUSDT,LTCUSDT,1000PEPEUSDT,DOGEUSDT,ONDOUSDT,ENAUSDT"
2026-05-12T06:00:00+00:00,13,13,"HUSDT,ESPORTSUSDT,SKYAIUSDT,UBUSDT,VVVUSDT,CRCLUSDT,FFUSDT,TSLAUSDT,MUUSDT,INTCUSDT,NVDAUSDT,LABUSDT,SUIUSDT"
2026-05-12T18:00:00+00:00,13,13,"SKYAIUSDT,ESPORTSUSDT,UBUSDT,FFUSDT,FARTCOINUSDT,HUSDT,SNDKUSDT,MONUSDT,INTCUSDT,MUUSDT,CRCLUSDT,SUIUSDT,LABUSDT"
2026-05-15T06:00:00+00:00,13,13,"LABUSDT,ESPORTSUSDT,UBUSDT,SKYAIUSDT,XAGUSDT,INTCUSDT,SNDKUSDT,MUUSDT,CRCLUSDT,FFUSDT,ONDOUSDT,NVDAUSDT,XLMUSDT"
2026-05-24T00:00:00+00:00,13,13,"GRASSUSDT,UBUSDT,BZUSDT,ONDOUSDT,WLDUSDT,LABUSDT,SKYAIUSDT,FFUSDT,BCHUSDT,ENAUSDT,1000PEPEUSDT,SUIUSDT,LINKUSDT"
2026-05-29T00:00:00+00:00,13,13,"1000PEPEUSDT,XLMUSDT,HUSDT,UBUSDT,WLDUSDT,ESPORTSUSDT,XPLUSDT,RAVEUSDT,BCHUSDT,XMRUSDT,SNDKUSDT,TRXUSDT,VVVUSDT"
2026-04-08T06:00:00+00:00,12,12,"BZUSDT,LABUSDT,FARTCOINUSDT,RIVERUSDT,ENAUSDT,MONUSDT,INTCUSDT,AVAXUSDT,1000PEPEUSDT,SUIUSDT,AAVEUSDT,TSLAUSDT"
2026-04-08T18:00:00+00:00,12,12,"LABUSDT,BZUSDT,MONUSDT,FARTCOINUSDT,INTCUSDT,ENAUSDT,TSLAUSDT,AAVEUSDT,AVAXUSDT,SUIUSDT,NVDAUSDT,ADAUSDT"
2026-04-14T12:00:00+00:00,12,12,"RAVEUSDT,CRCLUSDT,FARTCOINUSDT,BZUSDT,LABUSDT,SNDKUSDT,XPLUSDT,MONUSDT,FFUSDT,SKYAIUSDT,AAVEUSDT,WLDUSDT"
2026-05-06T06:00:00+00:00,12,12,"LABUSDT,SKYAIUSDT,SNDKUSDT,MUUSDT,INTCUSDT,VVVUSDT,FARTCOINUSDT,UBUSDT,CRCLUSDT,ENAUSDT,RIVERUSDT,BCHUSDT"
2026-05-09T06:00:00+00:00,12,12,"ONDOUSDT,SNDKUSDT,MUUSDT,INTCUSDT,VVVUSDT,SUIUSDT,ENAUSDT,RAVEUSDT,RIVERUSDT,LABUSDT,UBUSDT,HUSDT"
2026-05-11T06:00:00+00:00,12,12,"SUIUSDT,SKYAIUSDT,UBUSDT,ONDOUSDT,WLDUSDT,1000BONKUSDT,ADAUSDT,XLMUSDT,1000PEPEUSDT,LTCUSDT,DOGEUSDT,ENAUSDT"
2026-05-13T00:00:00+00:00,12,12,"UBUSDT,SKYAIUSDT,ESPORTSUSDT,FFUSDT,FARTCOINUSDT,ONDOUSDT,HUSDT,INTCUSDT,SNDKUSDT,MUUSDT,CRCLUSDT,SUIUSDT"
2026-05-24T06:00:00+00:00,12,12,"GRASSUSDT,BZUSDT,UBUSDT,ONDOUSDT,WLDUSDT,SKYAIUSDT,LABUSDT,BCHUSDT,FFUSDT,SUIUSDT,LINKUSDT,ENAUSDT"
2026-05-28T06:00:00+00:00,12,12,"1000BONKUSDT,1000PEPEUSDT,XLMUSDT,WLDUSDT,FFUSDT,VVVUSDT,ONDOUSDT,RAVEUSDT,LABUSDT,ESPORTSUSDT,HUSDT,MUUSDT"
2026-06-30T12:00:00+00:00,12,12,"WLDUSDT,AAVEUSDT,ENAUSDT,XPLUSDT,AVAXUSDT,XLMUSDT,DOGEUSDT,SUIUSDT,TRXUSDT,LTCUSDT,ADAUSDT,LINKUSDT"
2026-06-30T18:00:00+00:00,12,12,"1000PEPEUSDT,WLDUSDT,AAVEUSDT,ENAUSDT,AVAXUSDT,XPLUSDT,DOGEUSDT,TRXUSDT,LTCUSDT,XLMUSDT,ADAUSDT,LINKUSDT"
2026-05-06T00:00:00+00:00,11,11,"LABUSDT,INTCUSDT,SNDKUSDT,MUUSDT,RAVEUSDT,VVVUSDT,FARTCOINUSDT,ENAUSDT,BZUSDT,CRCLUSDT,SKYAIUSDT"
2026-05-06T18:00:00+00:00,11,11,"LABUSDT,VVVUSDT,FARTCOINUSDT,RAVEUSDT,BZUSDT,XPLUSDT,ENAUSDT,XMRUSDT,ONDOUSDT,BCHUSDT,MUUSDT"
2026-05-07T00:00:00+00:00,11,11,"LABUSDT,VVVUSDT,FARTCOINUSDT,ENAUSDT,XPLUSDT,RAVEUSDT,UBUSDT,BZUSDT,BCHUSDT,XMRUSDT,ONDOUSDT"
2026-05-09T00:00:00+00:00,11,11,"ONDOUSDT,MUUSDT,SNDKUSDT,INTCUSDT,LABUSDT,VVVUSDT,ENAUSDT,WLDUSDT,RAVEUSDT,HUSDT,UBUSDT"
2026-05-12T00:00:00+00:00,11,11,"HUSDT,ESPORTSUSDT,SKYAIUSDT,VVVUSDT,CRCLUSDT,XAGUSDT,FFUSDT,MUUSDT,TSLAUSDT,LABUSDT,ONDOUSDT"
2026-05-12T12:00:00+00:00,11,11,"SKYAIUSDT,ESPORTSUSDT,HUSDT,UBUSDT,CRCLUSDT,FFUSDT,MONUSDT,INTCUSDT,TSLAUSDT,NVDAUSDT,LABUSDT"
2026-05-13T18:00:00+00:00,11,11,"LABUSDT,UBUSDT,FFUSDT,SKYAIUSDT,RIVERUSDT,MUUSDT,TSLAUSDT,INTCUSDT,SNDKUSDT,ONDOUSDT,ESPORTSUSDT"
2026-05-15T12:00:00+00:00,11,11,"LABUSDT,ESPORTSUSDT,FFUSDT,SKYAIUSDT,XAGUSDT,MUUSDT,CRCLUSDT,SNDKUSDT,NVDAUSDT,ONDOUSDT,XLMUSDT"
2026-05-15T18:00:00+00:00,11,11,"LABUSDT,FFUSDT,UBUSDT,RIVERUSDT,XAGUSDT,MUUSDT,SNDKUSDT,XLMUSDT,NVDAUSDT,ADAUSDT,LTCUSDT"
2026-05-19T12:00:00+00:00,11,11,"UBUSDT,RIVERUSDT,LABUSDT,MUUSDT,ONDOUSDT,SNDKUSDT,ESPORTSUSDT,BCHUSDT,SKYAIUSDT,NVDAUSDT,FFUSDT"
2026-05-21T18:00:00+00:00,11,11,"GRASSUSDT,UBUSDT,HUSDT,MONUSDT,SNDKUSDT,ONDOUSDT,WLDUSDT,SUIUSDT,ESPORTSUSDT,BZUSDT,XMRUSDT"
2026-05-22T00:00:00+00:00,11,11,"GRASSUSDT,UBUSDT,VVVUSDT,ESPORTSUSDT,HUSDT,RIVERUSDT,SNDKUSDT,WLDUSDT,SUIUSDT,ONDOUSDT,BZUSDT"
2026-05-23T12:00:00+00:00,11,11,"SKYAIUSDT,MONUSDT,FARTCOINUSDT,FFUSDT,GRASSUSDT,ENAUSDT,XPLUSDT,UBUSDT,BCHUSDT,ONDOUSDT,WLDUSDT"
2026-04-08T12:00:00+00:00,10,10,"BZUSDT,MONUSDT,FARTCOINUSDT,LABUSDT,ENAUSDT,INTCUSDT,CRCLUSDT,AAVEUSDT,XPLUSDT,TSLAUSDT"
2026-04-10T12:00:00+00:00,10,10,"RAVEUSDT,LABUSDT,MONUSDT,GRASSUSDT,RIVERUSDT,VVVUSDT,CRCLUSDT,SNDKUSDT,ENAUSDT,INTCUSDT"
2026-04-14T18:00:00+00:00,10,10,"RAVEUSDT,LABUSDT,RIVERUSDT,SKYAIUSDT,FARTCOINUSDT,FFUSDT,BZUSDT,SNDKUSDT,AAVEUSDT,MONUSDT"
2026-04-17T00:00:00+00:00,10,10,"RAVEUSDT,SKYAIUSDT,UBUSDT,ENAUSDT,AAVEUSDT,FARTCOINUSDT,XPLUSDT,1000PEPEUSDT,1000BONKUSDT,TSLAUSDT"
2026-04-17T18:00:00+00:00,10,10,"RAVEUSDT,HUSDT,UBUSDT,LABUSDT,BZUSDT,ENAUSDT,WLDUSDT,VVVUSDT,SKYAIUSDT,TSLAUSDT"
2026-04-18T00:00:00+00:00,10,10,"RAVEUSDT,WLDUSDT,LABUSDT,SKYAIUSDT,UBUSDT,XPLUSDT,HUSDT,BZUSDT,ENAUSDT,TSLAUSDT"
2026-04-18T06:00:00+00:00,10,10,"RAVEUSDT,SKYAIUSDT,LABUSDT,WLDUSDT,ENAUSDT,HUSDT,BZUSDT,XPLUSDT,UBUSDT,TSLAUSDT"
2026-05-07T06:00:00+00:00,10,10,"LABUSDT,VVVUSDT,FARTCOINUSDT,SKYAIUSDT,SNDKUSDT,ENAUSDT,BZUSDT,XPLUSDT,ONDOUSDT,XMRUSDT"
2026-05-13T06:00:00+00:00,10,10,"ESPORTSUSDT,HUSDT,VVVUSDT,UBUSDT,LABUSDT,FFUSDT,SKYAIUSDT,MUUSDT,INTCUSDT,SNDKUSDT"
2026-05-13T12:00:00+00:00,10,10,"LABUSDT,UBUSDT,FFUSDT,HUSDT,VVVUSDT,RIVERUSDT,MUUSDT,ONDOUSDT,SNDKUSDT,INTCUSDT"
2026-05-14T00:00:00+00:00,10,10,"UBUSDT,LABUSDT,SKYAIUSDT,VVVUSDT,RIVERUSDT,FFUSDT,MUUSDT,HUSDT,TSLAUSDT,ONDOUSDT"
2026-05-19T00:00:00+00:00,10,10,"UBUSDT,ONDOUSDT,LABUSDT,VVVUSDT,BCHUSDT,SNDKUSDT,MUUSDT,INTCUSDT,FFUSDT,NVDAUSDT"
2026-05-27T06:00:00+00:00,10,10,"MUUSDT,ESPORTSUSDT,SKYAIUSDT,UBUSDT,WLDUSDT,RIVERUSDT,GRASSUSDT,SNDKUSDT,CRCLUSDT,FFUSDT"
2026-04-17T12:00:00+00:00,9,9,"SKYAIUSDT,RAVEUSDT,UBUSDT,LABUSDT,ENAUSDT,AAVEUSDT,HUSDT,1000BONKUSDT,TSLAUSDT"
2026-04-18T12:00:00+00:00,9,9,"SKYAIUSDT,RAVEUSDT,XPLUSDT,WLDUSDT,HUSDT,FARTCOINUSDT,UBUSDT,ENAUSDT,TSLAUSDT"
2026-04-23T00:00:00+00:00,9,9,"UBUSDT,RAVEUSDT,HUSDT,RIVERUSDT,GRASSUSDT,ENAUSDT,XMRUSDT,TSLAUSDT,SKYAIUSDT"
2026-04-24T18:00:00+00:00,9,9,"ESPORTSUSDT,INTCUSDT,RIVERUSDT,RAVEUSDT,UBUSDT,LABUSDT,NVDAUSDT,GRASSUSDT,SKYAIUSDT"
2026-04-25T00:00:00+00:00,9,9,"ESPORTSUSDT,RAVEUSDT,GRASSUSDT,UBUSDT,SKYAIUSDT,RIVERUSDT,NVDAUSDT,INTCUSDT,LABUSDT"
2026-04-30T00:00:00+00:00,9,9,"SKYAIUSDT,UBUSDT,INTCUSDT,RAVEUSDT,BZUSDT,RIVERUSDT,MONUSDT,DOGEUSDT,1000PEPEUSDT"
2026-05-09T12:00:00+00:00,9,9,"MUUSDT,INTCUSDT,SNDKUSDT,VVVUSDT,UBUSDT,RAVEUSDT,ONDOUSDT,SUIUSDT,HUSDT"
2026-05-14T06:00:00+00:00,9,9,"SKYAIUSDT,RIVERUSDT,UBUSDT,FFUSDT,VVVUSDT,HUSDT,TSLAUSDT,DOGEUSDT,ESPORTSUSDT"
2026-05-14T12:00:00+00:00,9,9,"SKYAIUSDT,UBUSDT,LABUSDT,RIVERUSDT,HUSDT,FARTCOINUSDT,FFUSDT,TSLAUSDT,ESPORTSUSDT"
2026-05-15T00:00:00+00:00,9,9,"ESPORTSUSDT,SKYAIUSDT,FFUSDT,RIVERUSDT,SNDKUSDT,LABUSDT,XAGUSDT,CRCLUSDT,ONDOUSDT"
2026-05-20T12:00:00+00:00,9,9,"VVVUSDT,RIVERUSDT,SKYAIUSDT,SNDKUSDT,MUUSDT,UBUSDT,INTCUSDT,ESPORTSUSDT,BCHUSDT"
2026-05-22T06:00:00+00:00,9,9,"GRASSUSDT,SKYAIUSDT,UBUSDT,WLDUSDT,HUSDT,RIVERUSDT,SNDKUSDT,ESPORTSUSDT,BZUSDT"
2026-05-22T12:00:00+00:00,9,9,"GRASSUSDT,SKYAIUSDT,ESPORTSUSDT,WLDUSDT,HUSDT,VVVUSDT,RIVERUSDT,SNDKUSDT,ONDOUSDT"
2026-05-27T00:00:00+00:00,9,9,"ESPORTSUSDT,SKYAIUSDT,MUUSDT,WLDUSDT,GRASSUSDT,UBUSDT,CRCLUSDT,RIVERUSDT,RAVEUSDT"
2026-07-01T00:00:00+00:00,9,9,"1000PEPEUSDT,WLDUSDT,AAVEUSDT,ENAUSDT,XPLUSDT,DOGEUSDT,TRXUSDT,LTCUSDT,ADAUSDT"
2026-03-25T06:00:00+00:00,8,8,"CRCLUSDT,VVVUSDT,SKYAIUSDT,MONUSDT,XAGUSDT,FARTCOINUSDT,XAUUSDT,RIVERUSDT"
2026-04-02T18:00:00+00:00,8,8,"RIVERUSDT,XPLUSDT,BZUSDT,VVVUSDT,ENAUSDT,INTCUSDT,NVDAUSDT,XAUUSDT"
2026-04-09T12:00:00+00:00,8,8,"RAVEUSDT,FARTCOINUSDT,XPLUSDT,MONUSDT,INTCUSDT,TSLAUSDT,LABUSDT,XMRUSDT"
2026-04-10T00:00:00+00:00,8,8,"RAVEUSDT,FARTCOINUSDT,LABUSDT,VVVUSDT,SNDKUSDT,CRCLUSDT,INTCUSDT,MONUSDT"
2026-04-10T06:00:00+00:00,8,8,"RAVEUSDT,LABUSDT,MONUSDT,VVVUSDT,ENAUSDT,SNDKUSDT,CRCLUSDT,INTCUSDT"
2026-04-12T00:00:00+00:00,8,8,"SKYAIUSDT,RAVEUSDT,FFUSDT,LABUSDT,VVVUSDT,FARTCOINUSDT,HUSDT,RIVERUSDT"
2026-04-13T18:00:00+00:00,8,8,"RAVEUSDT,SKYAIUSDT,RIVERUSDT,CRCLUSDT,SNDKUSDT,LABUSDT,FFUSDT,WLDUSDT"
2026-04-17T06:00:00+00:00,8,8,"SKYAIUSDT,RAVEUSDT,UBUSDT,HUSDT,MONUSDT,ENAUSDT,AAVEUSDT,1000BONKUSDT"
2026-04-19T18:00:00+00:00,8,8,"RAVEUSDT,LABUSDT,AAVEUSDT,RIVERUSDT,XPLUSDT,VVVUSDT,MONUSDT,TRXUSDT"
2026-04-30T06:00:00+00:00,8,8,"SKYAIUSDT,UBUSDT,INTCUSDT,BZUSDT,MONUSDT,RAVEUSDT,DOGEUSDT,1000PEPEUSDT"
2026-05-01T12:00:00+00:00,8,8,"UBUSDT,SKYAIUSDT,HUSDT,RAVEUSDT,SNDKUSDT,MONUSDT,NVDAUSDT,INTCUSDT"
2026-05-02T00:00:00+00:00,8,8,"UBUSDT,LABUSDT,SNDKUSDT,MONUSDT,CRCLUSDT,RAVEUSDT,INTCUSDT,MUUSDT"
2026-05-05T00:00:00+00:00,8,8,"SKYAIUSDT,RAVEUSDT,LABUSDT,CRCLUSDT,ONDOUSDT,MUUSDT,UBUSDT,ENAUSDT"
2026-05-16T00:00:00+00:00,8,8,"LABUSDT,FFUSDT,HUSDT,UBUSDT,XAGUSDT,MUUSDT,SNDKUSDT,NVDAUSDT"
2026-05-16T12:00:00+00:00,8,8,"LABUSDT,RAVEUSDT,SKYAIUSDT,UBUSDT,VVVUSDT,ENAUSDT,FFUSDT,NVDAUSDT"
2026-05-19T06:00:00+00:00,8,8,"ONDOUSDT,RAVEUSDT,UBUSDT,MUUSDT,SNDKUSDT,BCHUSDT,NVDAUSDT,FFUSDT"
2026-05-19T18:00:00+00:00,8,8,"VVVUSDT,RIVERUSDT,SKYAIUSDT,LABUSDT,UBUSDT,ESPORTSUSDT,ONDOUSDT,BCHUSDT"
2026-05-20T00:00:00+00:00,8,8,"RIVERUSDT,UBUSDT,LABUSDT,VVVUSDT,SKYAIUSDT,ESPORTSUSDT,ONDOUSDT,BCHUSDT"
2026-05-23T06:00:00+00:00,8,8,"UBUSDT,SKYAIUSDT,MONUSDT,RIVERUSDT,ONDOUSDT,GRASSUSDT,BCHUSDT,WLDUSDT"
2026-05-23T18:00:00+00:00,8,8,"UBUSDT,SKYAIUSDT,MONUSDT,GRASSUSDT,BCHUSDT,ONDOUSDT,WLDUSDT,FFUSDT"
2026-05-24T12:00:00+00:00,8,8,"GRASSUSDT,UBUSDT,LABUSDT,BZUSDT,WLDUSDT,VVVUSDT,ONDOUSDT,FFUSDT"
2026-05-26T00:00:00+00:00,8,8,"ESPORTSUSDT,UBUSDT,SKYAIUSDT,GRASSUSDT,WLDUSDT,HUSDT,VVVUSDT,TRXUSDT"
2026-05-26T12:00:00+00:00,8,8,"ESPORTSUSDT,WLDUSDT,SKYAIUSDT,GRASSUSDT,RAVEUSDT,XPLUSDT,VVVUSDT,TRXUSDT"
2026-05-26T18:00:00+00:00,8,8,"WLDUSDT,ESPORTSUSDT,MUUSDT,SKYAIUSDT,UBUSDT,RAVEUSDT,RIVERUSDT,GRASSUSDT"
2026-05-27T12:00:00+00:00,8,8,"MUUSDT,GRASSUSDT,SKYAIUSDT,UBUSDT,FFUSDT,SNDKUSDT,WLDUSDT,ESPORTSUSDT"
2026-05-27T18:00:00+00:00,8,8,"HUSDT,SKYAIUSDT,WLDUSDT,FFUSDT,XLMUSDT,GRASSUSDT,MUUSDT,ESPORTSUSDT"
2026-04-02T06:00:00+00:00,7,7,"XPLUSDT,RIVERUSDT,FARTCOINUSDT,INTCUSDT,CRCLUSDT,TSLAUSDT,XAUUSDT"
2026-04-03T00:00:00+00:00,7,7,"RIVERUSDT,XPLUSDT,BZUSDT,ENAUSDT,INTCUSDT,NVDAUSDT,XAUUSDT"
2026-04-09T18:00:00+00:00,7,7,"RAVEUSDT,FARTCOINUSDT,VVVUSDT,CRCLUSDT,INTCUSDT,MONUSDT,LABUSDT"
2026-04-11T12:00:00+00:00,7,7,"RAVEUSDT,SKYAIUSDT,FFUSDT,RIVERUSDT,LABUSDT,VVVUSDT,HUSDT"
2026-04-15T06:00:00+00:00,7,7,"RAVEUSDT,LABUSDT,RIVERUSDT,XPLUSDT,FARTCOINUSDT,SKYAIUSDT,SNDKUSDT"
2026-04-16T18:00:00+00:00,7,7,"SKYAIUSDT,RAVEUSDT,UBUSDT,ENAUSDT,1000PEPEUSDT,AAVEUSDT,TSLAUSDT"
