trigger,n_events,verdict,4h_mean,24h_mean,72h_mean,168h_mean,4h_ci_lo,24h_ci_lo,72h_ci_lo,168h_ci_lo,4h_ci_hi,24h_ci_hi,72h_ci_hi,168h_ci_hi
liq_cascade_short,4848,NO_GO,0.1257233650809071,0.4650237524578114,1.1277854345126408,1.32696806358366,-0.0867050759973662,-0.0116318810702007,-0.0012253533975597,-3.187559516453283,0.1440045758733751,0.5365618868864231,1.195878054340019,1.0888891896573991
liq_cascade_long,5464,NO_GO,0.0993424264153448,0.2772036514849811,0.5242554867876963,1.2686271058349263,-0.0217053132251605,-0.0550470187200915,-0.2008798452648664,-0.3149278052750832,0.2168106428484346,0.4810062980886394,0.8499529504071559,1.941707884383147
cvd_bull_divergence,1418,NO_GO,-0.0713500655963047,-0.0766579520788732,0.3595996980324782,-1.5649034120337335,-0.3834686051269323,-0.7263021083687984,-1.128707107894407,-3.427130595959886,0.0255867719187912,0.216937762663752,1.0272592292496352,-1.009043085559773
cvd_bear_divergence,1627,GO_LONG,0.253577870174889,0.8818865980791135,1.2450281444759053,2.3542556773357504,-0.0242975757569346,0.3553389776535754,0.2422800487138507,1.1370928567839895,0.3428430143655562,1.3190435918173096,2.049893005164286,3.876391929164928
top_trader_short_extreme,2938,NO_GO,0.1342159859468873,0.3629360338133465,0.9393322215703696,0.5395990491008296,-0.0507766104912594,-0.0746768190209181,0.0126411842832909,-0.8503177756877415,0.2647826491958834,0.6900561818388233,1.5241262160498088,1.1163186527167042
top_trader_long_extreme,3693,NO_GO,0.1287973280826115,0.0497223737455791,0.0503431903592349,0.6890880954032614,-0.0139987204589645,-0.3259745153903788,-0.7885941977577661,-0.8667192047660214,0.2288400470395327,0.2307506233075672,0.2423472054755837,0.8540982443413327
wash_cvd,1348,GO_LONG,0.5572655918621578,1.3122803505712233,2.132530785025189,2.6989351584018446,0.3636578154089903,0.6570201785158859,1.2607703338741507,0.7613216281449346,0.7564517917985637,1.6251377418446202,2.783182220690132,3.1655734278011756
