symbol,timestamp,feature,feature_value,ret_24h_at_event,episode,ret_4h,ret_24h,ret_72h,ret_168h,mfe_pct,mae_pct
WLDUSDT,1720814400000,funding_reset,-0.00056495,-2.1905023332418283,2024崩→恢复,0.8363268971710802,1.6109115401885976,28.33408172429277,54.142343960484936,79.2321508756174,-0.3816793893129833
WLDUSDT,1721145600000,funding_reset,-0.00131237,33.460841554258124,2024崩→恢复,5.098808266706878,12.796047669331712,7.139085834967562,-18.69060190073918,20.425403529944177,-18.69060190073918
WLDUSDT,1721404800000,funding_reset,-0.00068245,4.691185141509435,2024崩→恢复,-3.333450667042137,-7.138582843465091,-16.195571825829845,-17.78309690591009,0.0,-27.994649582878672
WLDUSDT,1721667600000,funding_reset,-0.00040985,-1.8248025858189076,2024崩→恢复,-2.588039174828094,-8.968535111481568,-11.652427589081071,-3.7757866222129732,1.4377995415711498,-14.748906022087949
WLDUSDT,1721980800000,funding_reset,-0.00065098,10.345452896908158,2024崩→恢复,-4.264585045193103,-2.3171733771569447,-3.122432210353332,-17.54313886606409,0.0,-20.464256368118328
WLDUSDT,1722272400000,funding_reset,-0.00020286,-1.5856101615446816,2024崩→恢复,-0.6020182771016458,-4.517302611633234,-14.535059985274367,-29.09177530425744,0.2598640045043288,-38.36458919831954
WLDUSDT,1722556800000,funding_reset,-0.00027326,-2.640573060536544,2024崩→恢复,-1.9187304640538527,-10.738158211108429,-23.53931233469583,-11.392161577302229,0.0,-31.565280115412353
WLDUSDT,1722870000000,funding_reset,-0.00041854,1.3500245459008298,2024崩→恢复,-2.9123274400581267,4.534996367159128,1.2714943085492925,3.1968999757810534,12.381932671348995,-6.296924194720265
WLDUSDT,1723363200000,funding_reset,-0.00022385,3.9392719535338516,2024崩→恢复,-3.8231714064401845,-9.051676441296886,-8.210689388071257,-17.27343144848953,0.0,-20.06750027664047
WLDUSDT,1723788000000,funding_reset,-0.00063344,-2.728845045160466,2024崩→恢复,-1.475139940730985,-2.7988146196904817,-0.06585446163976938,13.164306881791244,13.440895620678294,-5.446163977609486
WLDUSDT,1724400000000,funding_reset,-0.00021683,8.930028239723885,2024崩→恢复,-1.123401313515382,10.173983177785463,4.401428736029489,-13.227330337596499,12.77796981219035,-14.754003917502011
WLDUSDT,1724878800000,funding_reset,-0.00020201,-2.4609375000000044,2024崩→恢复,1.4150313709785145,-0.41382992924843265,-0.3003604325190201,-4.825790949138964,4.205046055266326,-9.718328661059939
WLDUSDT,1725354000000,funding_reset,-0.00024923,2.0679671882539274,2024崩→恢复,-2.7351928142094972,-7.449179442155729,-6.40237725400149,-1.8842439386776433,0.1823461876139687,-12.19018032011886
WLDUSDT,1726128000000,funding_reset,-0.00029501,0.10670840150814875,2024崩→恢复,0.10659465605458163,6.154064809550874,9.515349630471848,11.398521887436042,14.134451392836844,-1.2507106310403637
WLDUSDT,1734714000000,funding_reset,-0.00037853,0.3154714298409189,2024崩→恢复,2.8613190415024192,-1.851441732736847,-3.507994862027719,-0.5846658103379476,9.624839438366495,-5.96181955087035
WLDUSDT,1746151200000,funding_reset,-0.00021277,0.34988179669028785,2025顶→熊,-2.1579344138710765,-4.146249528835266,-11.618921975122499,2.902374670184704,2.902374670184704,-18.856012061816806
WLDUSDT,1760673600000,funding_reset,-0.00021355,-2.7279643517009067,2025顶→熊,-7.41899441340782,-1.9553072625698387,3.3743016759776534,-2.301675977653639,5.821229050279331,-8.03351955307262
WLDUSDT,1761120000000,funding_reset,-0.00024696,-0.7463530476082725,2025顶→熊,-0.2734419505525887,-2.278682921271502,0.3076221943716373,-1.196308533667545,8.73874900307623,-6.220804375071209
WLDUSDT,1761728400000,funding_reset,-0.00020858,-2.7848947309791705,2025顶→熊,1.271914747335856,-4.170963675948203,-1.7073450211985808,-17.70367823994501,2.6354990260112343,-21.21003781368168
WLDUSDT,1762070400000,funding_reset,-0.00027783,-0.9732360097323589,2025顶→熊,-0.8424008424008367,-7.710307710307718,-17.058617058617067,-7.3710073710073765,1.5561015561015523,-19.550719550719553
WLDUSDT,1762506000000,funding_reset,-0.00024002,4.313725490196085,2025顶→熊,-0.13426423200859627,9.331364124597208,13.39957035445758,-3.1686358754028032,16.541353383458635,-3.3968850698174013
WLDUSDT,1762995600000,funding_reset,-0.00022913,-0.41168146146918216,2025顶→熊,3.7333677819403333,-4.7668259914739775,-10.412091461051542,-13.073246350600687,3.7592042371786594,-17.672135383025456
WLDUSDT,1763337600000,funding_reset,-0.00051575,-2.7182511146267796,2025顶→熊,0.827912477823789,-2.779420461265525,-1.2862211709048,-10.363690124186874,5.1153163808397295,-15.212891780011828
WLDUSDT,1763596800000,funding_reset,-0.00031343,-2.8517386876182216,2025顶→熊,1.512655384154571,-0.898607158903697,-9.749887674105128,-1.7672607458439349,6.484948330088369,-14.108132394788075
WLDUSDT,1763856000000,funding_reset,-0.00023272,0.11629838843663087,2025顶→熊,1.6926651178227559,0.614005974112164,5.741785595751736,4.530368403584473,10.720212412877528,-0.6471954862263596
WLDUSDT,1764374400000,funding_reset,-0.0002576,-0.5373867649316688,2025顶→熊,-0.15436863229392195,-2.7631985180611385,-11.361531336832353,-11.03735720901513,1.682618092003696,-13.924050632911399
WLDUSDT,1764633600000,funding_reset,-0.00024094,-0.6918021445866507,2025顶→熊,-0.10449320794149175,9.195402298850563,7.78474399164053,5.747126436781591,14.716126785092287,-2.9954719609892044
WLDUSDT,1765029600000,funding_reset,-0.00027389,-1.6318204997450403,2025顶→熊,-0.051840331778119086,-3.749783998617584,4.907551408329014,1.7452911698634832,11.577674097114233,-3.749783998617584
WLDUSDT,1769677200000,funding_reset,-0.0003542,3.6028307956251338,2025顶→熊,0.08279859242392718,-4.967915545435719,-14.945145932519143,-16.725315669633613,1.428275719312766,-20.057959014696745
WLDUSDT,1770393600000,funding_reset,-0.00046728,7.957276368491328,2025顶→熊,0.29680930002473627,-1.9539945584961749,-4.3532030670294315,-2.498144941874847,1.855058125154585,-10.239920850853323
WLDUSDT,1770886800000,funding_reset,-0.00020947,7.087912087912085,2025顶→熊,0.28219599794767625,-1.5135967162647423,8.799384299640845,-3.4633145202667914,11.416110826064664,-4.4381734222678215
WLDUSDT,1773187200000,funding_reset,-0.0002995,-2.001645187825618,2025顶→熊,0.1398992725237802,-0.5316172355903759,-0.3917179630665957,9.764969222160037,12.870733072188024,-2.546166759932844
WLDUSDT,1774018800000,funding_reset,-0.00035436,-2.836451418225694,2025顶→熊,2.111801242236022,-1.304347826086949,-1.6149068322981353,-16.708074534161497,5.403726708074519,-16.708074534161497
WLDUSDT,1776607200000,funding_reset,-0.00053378,-2.502720348204579,2025顶→熊,-2.5297619047618958,-2.3809523809523614,0.0,-3.4970238095237915,0.78125,-4.9479166666666625
WLDUSDT,1776866400000,funding_reset,-0.00063642,2.870264064293915,2025顶→熊,0.44642857142858094,-2.864583333333326,-3.831845238095233,-7.254464285714279,0.78125,-7.58928571428571
WLDUSDT,1777165200000,funding_reset,-0.00044847,-2.257077276205055,2025顶→熊,1.5655577299412915,3.013698630136985,-1.8003913894324874,-6.497064579256362,3.052837573385503,-9.041095890410967
WLDUSDT,1777424400000,funding_reset,-0.00029715,-0.9083728278040937,2025顶→熊,0.6775607811877249,-0.15942606616182742,-6.337186129932249,-0.5181347150259197,1.514547628537244,-7.373455559984066
WLDUSDT,1777701600000,funding_reset,-0.0006438,-1.380753138075308,2025顶→熊,-0.12728044123886395,1.1030971574034876,3.5638523546881684,16.037335596096746,16.928298684768773,-0.21213406873143992
WLDUSDT,1777960800000,funding_reset,-0.0002296,0.784475639966975,2025顶→熊,-0.08193363375665896,3.359278984022951,5.325686194182699,13.43711593609176,17.94346579270789,-1.1880376894715328
WLDUSDT,1778220000000,funding_reset,-0.00020468,-0.8484381025838705,2025顶→熊,-0.194476857253989,6.378840917930773,9.295993776740573,-1.9447685725398678,11.97977440684559,-2.644885258654206
WLDUSDT,1778479200000,funding_reset,-0.0003764,5.007473841554577,2025顶→熊,-0.7117437722419906,-1.4590747330960996,-8.149466192170829,-16.725978647686834,1.6370106761565806,-16.725978647686834
WLDUSDT,1778767200000,funding_reset,-0.00021529,-0.4927975739196233,2025顶→熊,3.390476190476166,-8.22857142857143,-7.9619047619047585,-1.9809523809523943,3.390476190476166,-11.847619047619052
WLDUSDT,1779026400000,funding_reset,-0.00050773,0.4991680532445919,2025顶→熊,-0.2483443708609312,-4.014900662251664,0.37251655629138014,24.17218543046358,27.27649006622517,-4.221854304635764
WLDUSDT,1779292800000,funding_reset,-0.00038951,5.125000000000024,2025顶→熊,-0.03963535473644475,2.6159334126040434,13.951644867221535,40.705509314308344,60.44391597304794,-1.8232263178755481
WLDUSDT,1780034400000,funding_reset,-0.0003881,-2.4870801033591627,2025顶→熊,-0.6293474660483689,-1.6561775422325287,28.684995031467373,74.03113613779398,103.77608479629016,-5.23352103345478
WLDUSDT,1780650000000,funding_reset,-0.00025442,9.050039093041406,2025顶→熊,-6.596164187130304,-27.262950349524996,-15.647965585230317,-12.081018103602792,3.387703889585958,-28.80444524108262
WLDUSDT,1781082000000,funding_reset,-0.00025509,-2.266510355607665,2025顶→熊,2.3390643742503103,-2.1791283486605306,-2.4790083966413357,30.12794882047183,40.163934426229496,-13.274690123950418
XAUUSDT,1766818800000,funding_reset,-0.00021428,0.5596870185860414,2025顶→熊,-0.03747217140211978,0.07053585205105684,-3.48116472325698,-4.300703154275132,0.16068948795380233,-5.320387065488131
XAUUSDT,1767661200000,funding_reset,-0.00025636,1.0120500547729838,2025顶→熊,0.12847310502170917,0.4691180805082906,0.5372920749418864,3.0471300548316815,3.925967091985383,-0.4184938272160599
XAUUSDT,1768006800000,funding_reset,-0.00029736,0.7353879137675934,2025顶→熊,0.18172729797278908,0.3185781727297998,1.7481810608164228,2.1049708414329293,3.071146903637878,0.0
XAUUSDT,1769043600000,funding_reset,-0.00024413,-0.8425496897556339,2025顶→熊,0.4985653994361572,3.213046524429908,4.300465411113152,15.736817522144552,15.736817522144552,-0.18245283333611084
XAUUSDT,1769893200000,funding_reset,-0.00157806,-0.24298480987308135,2025顶→熊,0.037079374444304314,-1.1732241847659197,1.4266340532058441,2.004129945794464,4.202260817548997,-7.36240684063244
XAUUSDT,1771030800000,funding_reset,-0.00021602,1.2586752372821808,2025顶→熊,-0.10990079172212841,-0.06943190812770395,-1.6080429922375017,1.420180086531997,1.420180086531997,-3.5640390326349802
XAUUSDT,1772830800000,funding_reset,-0.00033237,1.7215976709647585,2025顶→熊,-0.04002962579067182,-0.0189512238042977,-0.6687074685226002,-2.9314449147871735,1.0682302070904592,-2.9314449147871735
XAUUSDT,1773594000000,funding_reset,-0.00035088,-0.31541281444208424,2025顶→熊,0.051536609969726754,-0.29463759575721893,-2.2746022392457266,-10.272364991061,0.6146439878949028,-10.410594968189123
XAUUSDT,1774184400000,funding_reset,-0.00048877,-0.11050387097061298,2025顶→熊,-0.015803731016050815,-0.8137808534459778,1.1510013110419104,0.22681692824439992,2.26460787827123,-6.293668936319863
XAUUSDT,1775235600000,funding_reset,-0.00024474,0.6089499274341881,2025顶→熊,0.016265939550641484,0.006634791132476003,-0.3801093242358222,1.8924136514038015,3.3565622364810865,-1.1925501996858157
XAUUSDT,1775970000000,funding_reset,-0.00030904,-0.0617126633121412,2025顶→熊,-0.060697003928444904,-0.36607880494342604,1.5648446325302157,1.6198512923403685,2.834634384852719,-1.759580853467313
XAUUSDT,1776517200000,funding_reset,-0.00040357,-1.1761740221093775,2025顶→熊,0.04749076626040516,-0.005184581469475091,-0.8494418279589966,-2.2650399523847953,0.11779369098650072,-3.051022503157408
XAGUSDT,1769950800000,funding_reset,-0.00026675,-0.39766081871345227,2025顶→熊,-0.4344762799436297,-3.9924847346171854,7.62094880225459,-8.255049318929075,7.62094880225459,-21.124941286989195
XAGUSDT,1770253200000,funding_reset,-0.00033774,-0.9266674293559096,2025顶→熊,-10.577367205542721,-18.013856812933014,-9.930715935334867,-3.6951501154734334,0.0,-22.436489607390296
XAGUSDT,1772067600000,funding_reset,-0.00023694,1.3129598189021152,2025顶→熊,-0.10054742486873547,-0.06703161657916068,4.759244777119864,-5.79823483409676,8.881689196737774,-10.970841246788076
XAGUSDT,1772816400000,funding_reset,-0.00039942,2.969325153374225,2025顶→熊,0.4051477597712072,0.7626310772163913,0.5004766444232533,-3.503336510962818,6.625357483317451,-4.301715919923732
XAGUSDT,1773320400000,funding_reset,-0.0002805,0.7860159549507362,2025顶→熊,-1.2571295541846106,-2.712140612268654,-6.25072750552903,-18.891863578163182,0.0,-21.452683040391097
XAGUSDT,1773594000000,funding_reset,-0.00027546,-0.35966761751208276,2025顶→熊,0.21160069703758388,-0.09957679860592705,-3.9830719442369933,-15.708239980084649,2.6014438635797887,-16.00697037590242
XAGUSDT,1774209600000,funding_reset,-0.00055235,-0.3089143865843025,2025顶→熊,-1.9920318725099473,2.13958978899218,5.267817618415238,3.1134720377748337,9.074811863656485,-6.994245241257191
XAGUSDT,1775178000000,funding_reset,-0.00028563,-0.06845564074481336,2025顶→熊,-0.054802027675016074,-0.027401013837502486,-1.3152486642005634,3.5073297712015394,6.1378270996026885,-3.2196191259076468
XAGUSDT,1775437200000,funding_reset,-0.00059903,-1.2476007677543088,2025顶→熊,0.33319450229070124,0.180480355407453,2.554491184228791,3.3041788143828965,7.552408718589465,-1.9297514924337067
XAGUSDT,1775970000000,funding_reset,-0.00027834,-0.19757639620654466,2025顶→熊,-0.013197835554956683,-1.4121684043816751,4.856803484228589,6.532928599709642,9.146100039593508,-2.7319519598785758
XAGUSDT,1776546000000,funding_reset,-0.00020832,-0.17301038062284002,2025顶→熊,-0.024758603614749575,-2.092102005446894,-4.976479326565975,-6.140133696459527,0.03713790542214657,-7.9722703639514725
XAGUSDT,1780866000000,funding_reset,-0.00022913,-0.16226582091753983,2025顶→熊,0.28073286052008317,1.0195035460992763,-6.30910165484635,2.3788416075650076,2.3788416075650076,-8.008274231678502
SUIUSDT,1686456000000,funding_reset,-0.00034579,5.018359853121179,2023平台蓄力,1.1322011322011383,2.1478521478521584,16.100566100566095,29.087579087579087,29.087579087579087,-2.7139527139527053
SUIUSDT,1686715200000,funding_reset,-0.00023774,0.18678160919540776,2023平台蓄力,-2.036426215402265,-8.37516133658397,5.3635451025383585,16.535207227878956,17.7398537214972,-10.65538505664707
SUIUSDT,1686988800000,funding_reset,-0.00029115,15.332616377323705,2023平台蓄力,1.0923138404156152,0.9990675369655033,2.6508591980817897,2.637538297588904,15.572132676168904,-4.502464366591186
SUIUSDT,1687363200000,funding_reset,-0.00020578,5.560608029102232,2023平台蓄力,0.43076923076923457,1.2799999999999923,-8.66461538461538,-16.972307692307698,6.781538461538461,-17.316923076923086
SUIUSDT,1687665600000,funding_reset,-0.00023617,-2.849510240427422,2023平台蓄力,1.2963205447164894,-4.452009951551661,-7.293439832394933,-11.810920518528222,1.2963205447164894,-14.259525991881628
SUIUSDT,1688054400000,funding_reset,-0.00037707,0.7411799584939205,2023平台蓄力,-0.8240141259564404,-0.147145379635083,-1.383166568569738,-4.929370217775153,6.165391406709841,-5.5032371983519734
SUIUSDT,1688601600000,funding_reset,-0.00039038,-2.281760635948782,2023平台蓄力,-0.33142512805061086,-2.2898463392588164,-1.1901175052726587,-2.0488098824947176,3.3745103946972055,-4.790599578186194
SUIUSDT,1688983200000,funding_reset,-0.00023515,-2.816258182371756,2023平台蓄力,2.553258145363402,2.3339598997493827,3.649749373433586,6.7825814536340845,14.927944862155407,-0.1723057644110293
SUIUSDT,1689242400000,funding_reset,-0.00023009,-2.4185223418375035,2023平台蓄力,-0.2871391869427087,7.465618860510803,3.5212331872449987,8.221248299833771,16.77497355296964,-0.5893909626718874
SUIUSDT,1690416000000,funding_reset,-0.00020097,0.5226480836237002,2023平台蓄力,0.6617299511580299,-0.22057665038601737,0.614463526075304,-3.3401607058452853,2.1900110288324948,-3.6395147313691534
SUIUSDT,1690761600000,funding_reset,-0.00029937,-2.1609771374882403,2023平台蓄力,-1.6805377720870762,1.1523687580025532,-1.8085787451984636,-5.633802816901412,3.7451984635083146,-6.770166453265047
SUIUSDT,1691107200000,funding_reset,-0.00034611,-2.722086389568057,2023平台蓄力,0.03351206434316634,-1.2231903485254603,-1.2064343163538882,2.262064343163539,2.9825737265415597,-4.792225201072375
SUIUSDT,1692277200000,funding_reset,-0.00035301,-2.762939767913064,2023平台蓄力,-1.629096419776488,-9.585148702405766,5.9670392119719695,11.100587232430371,16.480394014017797,-11.119530214055695
SUIUSDT,1692691200000,funding_reset,-0.00022104,2.8619845603464533,2023平台蓄力,0.9518579535053862,6.1138568552077555,-0.21965952773200792,-5.143693941058025,12.557203002013551,-5.619622917810741
SUIUSDT,1693036800000,funding_reset,-0.00037286,8.658961658411313,2023平台蓄力,0.422083403680551,-1.6208002701333823,-12.51055208509202,-18.048286341381058,0.8948168158027903,-18.402836400472744
SUIUSDT,1693324800000,funding_reset,-0.0003757,-1.6771102100995194,2023平台蓄力,-0.22492970946579316,-2.7928772258669188,-7.085285848172451,-9.578256794751638,2.5679475164011256,-11.52764761012184
SUIUSDT,1694736000000,funding_reset,-0.00026486,-2.288380359920017,2023平台蓄力,1.2278308321964415,2.0691223283310523,-2.7285129604365688,-0.20463847203274765,6.002728512960442,-2.7285129604365688
SUIUSDT,1713171600000,funding_reset,-0.00021582,7.3232543913309245,2023平台蓄力,3.2814917352007145,-3.4199169448742017,-0.0732839345330083,13.573813207393549,16.138750916049172,-8.533507043400379
SUIUSDT,1713430800000,funding_reset,-0.00020977,0.80499425004108,2023平台蓄力,-0.43187744458931254,4.563233376792675,13.55932203389829,-1.1734028683181186,16.223924380704034,-4.212842242503267
SUIUSDT,1713880800000,funding_reset,-0.00031473,-1.526444030385543,2023平台蓄力,-3.8716250636780525,-5.771050141911083,-14.380321665089879,-18.259224219489123,0.0,-19.678334910123006
SUIUSDT,1714233600000,funding_reset,-0.00026825,1.5338730293992242,2023平台蓄力,1.3932018464120732,4.674779689467057,-8.090642047838859,-8.485102811582035,5.211917750734374,-10.096516995383976
SUIUSDT,1714525200000,funding_reset,-0.00030523,-1.0327756913622421,2023平台蓄力,-2.501078050883998,-3.5618801207416895,-5.079775765416128,-7.658473479948258,0.0,-8.917636912462267
SUIUSDT,1714784400000,funding_reset,-0.00035275,-2.9709953275147694,2023平台蓄力,-0.15446120298019395,-2.8984190441577407,0.8359076867163306,-7.859349445756858,4.043249136834448,-10.785026349264037
SUIUSDT,1715767200000,funding_reset,-0.00026722,-2.5501493811353027,2023平台蓄力,5.124274608562351,13.106317748822939,18.01160626300231,23.606700974488113,27.011934742143872,-1.1277783860724866
SUIUSDT,1719190800000,funding_reset,-0.00023992,-2.9689758701212043,2024崩→恢复,-4.4235617694247225,2.784781113912449,-4.148521659408666,-4.721521888608759,3.403621361448539,-10.944304377721759
SUIUSDT,1722960000000,funding_reset,-0.00025227,10.820826385028726,2024崩→恢复,0.8527002173549514,4.8988463467647625,43.42083263668284,62.4143119879619,83.21350944658086,-0.8192609931449657
SUIUSDT,1723276800000,funding_reset,-0.0003168,3.3384816442913134,2024崩→恢复,1.96596918831915,1.4371119797654597,12.313175442630486,-6.311795815129917,25.982984594159596,-7.5764543573235255
SUIUSDT,1725782400000,funding_reset,-0.00039108,11.769406392694059,2024崩→恢复,-2.451230722091724,-5.8114595036257715,-9.845776733735057,9.478092125421323,12.123378613011958,-11.296088244305992
SUIUSDT,1727884800000,funding_reset,-0.00021855,4.687324576176044,2024崩→恢复,-3.4050083114376184,-12.097163386776778,-7.839562443026438,4.043112231218826,15.132178669097529,-12.649471821545388
SUIUSDT,1728666000000,funding_reset,-0.0002944,16.517628296405995,2024崩→恢复,0.07821283668181245,9.062912450505944,9.326880774307078,2.527252285281323,14.488927995307211,-2.6299066334262156
SUIUSDT,1734714000000,funding_reset,-0.00038131,5.853670027324975,2024崩→恢复,0.3805327458441754,1.275118499232275,-4.386140596835563,-6.1152279858468495,7.4949373567438915,-8.527494047221651
SUIUSDT,1734973200000,funding_reset,-0.00033984,-1.0456011054813419,2024崩→恢复,4.18470418470418,7.152166829586193,-2.3320765256249154,-2.3786249592701147,9.700693571661322,-7.3220686123911864
SUIUSDT,1735286400000,funding_reset,-0.00025695,-0.25057961171869314,2024崩→恢复,1.6387284594074236,-5.364605343475615,-3.6319669437009927,0.6385875944968644,4.108559891064467,-6.512654364464476
SUIUSDT,1735632000000,funding_reset,-0.00021269,3.5179184836894306,2024崩→恢复,-1.4638394012849942,-3.563107481584349,0.8825398319644018,20.56200136499493,25.748982137393806,-4.073803864347758
SUIUSDT,1738594800000,funding_reset,-0.00035271,-0.2201538290045768,2025顶→熊,0.5362379555927888,2.5415444770283457,-9.772378159474925,-9.523809523809511,6.219801703672667,-18.835358190196892
SUIUSDT,1739260800000,funding_reset,-0.00022185,10.594000686705996,2025顶→熊,-1.8825322457734717,-7.301515621913001,-0.6237475656910574,-14.495780531173263,4.374700121362651,-14.495780531173263
SUIUSDT,1739577600000,funding_reset,-0.00020168,1.4767993104438881,2025顶→熊,-1.002293383164854,-3.743027832045065,-9.688836037260383,-6.180809196183345,1.5912115292052498,-16.43874401880008
SUIUSDT,1740556800000,funding_reset,-0.00024725,7.16621743036836,2025顶→熊,-1.6901975250679047,-2.367617961702262,-4.7587108890304926,-15.540427244374388,8.913779804822418,-21.563432710687813
SUIUSDT,1741276800000,funding_reset,-0.00025493,14.497482376636462,2025顶→熊,-1.266535322262874,-5.716999718547711,-18.83267661131438,-23.800309597523217,0.0,-28.275401069518725
SUIUSDT,1743066000000,funding_reset,-0.00021798,8.859270874167002,2025顶→熊,-1.82571119913576,-7.720561757292044,-13.651422398271517,-17.439683111271165,1.1595246669067416,-20.525747209218594
SUIUSDT,1745571600000,funding_reset,-0.00020397,23.542391013639996,2025顶→熊,-1.2556150890295936,-5.474373545488975,1.1798452129674786,-6.464794068301128,2.963143367429777,-10.548249174649559
SUIUSDT,1745884800000,funding_reset,-0.00030146,2.736275191104931,2025顶→熊,-1.8460584538203428,0.5016769538626287,0.43967193709308905,-4.7659310616949835,5.304247343648716,-10.58594740847214
