date,asset,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowInExUSD,FlowInExUSD-status,FlowInExUSD-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,FlowOutExUSD,FlowOutExUSD-status,FlowOutExUSD-status-time,SplyExNtv,SplyExNtv-status,SplyExNtv-status-time,SplyExUSD,SplyExUSD-status,SplyExUSD-status-time,fetched_at
2014-04-23,btc,14816.31507396,flash,2026-04-03T05:50:43.969411000Z,7269372.6327938195,flash,2026-04-03T05:50:46.351650000Z,19573.4888174,flash,2026-04-03T05:49:04.435794000Z,9603398.903656952,flash,2026-04-03T05:50:46.301956000Z,812636.32189581,flash,2026-04-03T05:49:00.704504000Z,398706170.1452298,flash,2026-04-03T05:50:46.264290000Z,2026-08-07 05:31:50 UTC
2014-04-24,btc,16332.02822564,flash,2026-04-03T05:51:30.308195000Z,8219775.900132906,flash,2026-04-03T05:51:32.518976000Z,15923.15558556,flash,2026-04-03T05:51:01.278163000Z,8013993.652715709,flash,2026-04-03T05:51:32.476121000Z,813045.19453589,flash,2026-04-03T05:50:57.334791000Z,409198980.27564734,flash,2026-04-03T05:51:32.443744000Z,2026-08-07 05:31:50 UTC
2014-04-25,btc,33161.97381223,flash,2026-04-03T05:53:55.183293000Z,15467612.479456488,flash,2026-04-03T05:53:57.772982000Z,23893.20505982,flash,2026-04-03T05:51:46.933270000Z,11144416.157194735,flash,2026-04-03T05:53:57.727643000Z,822313.9632883,flash,2026-04-03T05:51:43.127161000Z,383548753.53947216,flash,2026-04-03T05:53:57.680780000Z,2026-08-07 05:31:50 UTC
2014-04-26,btc,16673.06740775,flash,2026-04-03T05:55:52.951224000Z,7656717.888248433,flash,2026-04-03T05:55:54.854918000Z,14004.56045015,flash,2026-04-03T05:54:10.606961000Z,6431268.217981157,flash,2026-04-03T05:55:54.799093000Z,824982.4702459,flash,2026-04-03T05:54:07.117687000Z,378853985.4692272,flash,2026-04-03T05:55:54.769040000Z,2026-08-07 05:31:50 UTC
2014-04-27,btc,17056.75001466,flash,2026-04-03T05:56:34.200056000Z,7482955.9460163135,flash,2026-04-03T05:56:36.304614000Z,14469.63060832,flash,2026-04-03T05:56:07.679335000Z,6347962.437400248,flash,2026-04-03T05:56:36.267761000Z,827569.58965224,flash,2026-04-03T05:56:04.536324000Z,363062528.1081105,flash,2026-04-03T05:56:36.236630000Z,2026-08-07 05:31:50 UTC
2014-04-28,btc,25836.9502699,flash,2026-04-03T05:58:44.275637000Z,11408248.691662494,flash,2026-04-03T05:58:46.518018000Z,22079.54518917,flash,2026-04-03T05:56:50.883566000Z,9749174.724011516,flash,2026-04-03T05:58:46.488500000Z,831326.99473297,flash,2026-04-03T05:56:45.727966000Z,367070610.1507245,flash,2026-04-03T05:58:46.459082000Z,2026-08-07 05:31:50 UTC
2014-04-29,btc,23487.73064105,flash,2026-04-03T06:00:47.718876000Z,10515690.259296982,flash,2026-04-03T06:00:50.213948000Z,26087.03181232,flash,2026-04-03T05:59:01.678126000Z,11679423.206741974,flash,2026-04-03T06:00:50.159674000Z,828727.6935617,flash,2026-04-03T05:58:56.637979000Z,371029618.31338686,flash,2026-04-03T06:00:50.128990000Z,2026-08-07 05:31:50 UTC
2014-04-30,btc,18738.36082245,flash,2026-04-03T06:02:37.446067000Z,8411195.121736918,flash,2026-04-03T06:02:39.762244000Z,13674.05636887,flash,2026-04-03T06:01:05.468294000Z,6137951.836555413,flash,2026-04-03T06:02:39.687595000Z,833791.99801528,flash,2026-04-03T06:01:00.647261000Z,374268979.698964,flash,2026-04-03T06:02:39.625329000Z,2026-08-07 05:31:50 UTC
2014-05-01,btc,16652.25864078,flash,2026-04-03T06:04:32.228648000Z,7663281.140474472,flash,2026-04-03T06:04:34.396580000Z,15069.69241115,flash,2026-04-03T06:03:00.487324000Z,6934992.551959772,flash,2026-04-03T06:04:34.359677000Z,835374.56424491,flash,2026-04-03T06:02:55.450820000Z,384434945.52341634,flash,2026-04-03T06:04:34.321106000Z,2026-08-07 05:31:50 UTC
2014-05-02,btc,12074.04114976,flash,2026-04-03T06:05:27.547346000Z,5460361.710401177,flash,2026-04-03T06:05:30.316828000Z,22330.75733676,flash,2026-04-03T06:04:59.958927000Z,10098856.779888332,flash,2026-04-03T06:05:30.268672000Z,825117.84805791,flash,2026-04-03T06:04:56.746719000Z,373151113.88315785,flash,2026-04-03T06:05:30.213863000Z,2026-08-07 05:31:50 UTC
2014-05-03,btc,10022.26500411,flash,2026-04-03T06:07:49.403642000Z,4399559.740124592,flash,2026-04-03T06:07:51.331418000Z,9830.18215415,flash,2026-04-03T06:05:47.130252000Z,4315239.481869013,flash,2026-04-03T06:07:51.281587000Z,825309.93090787,flash,2026-04-03T06:05:41.861541000Z,362293388.1371374,flash,2026-04-03T06:07:51.242030000Z,2026-08-07 05:31:50 UTC
2014-05-04,btc,15774.81058305,flash,2026-04-03T06:09:29.650524000Z,6888471.699898071,flash,2026-04-03T06:09:32.013197000Z,14257.84336472,flash,2026-04-03T06:08:06.480131000Z,6226049.435102868,flash,2026-04-03T06:09:31.923460000Z,826826.8981262,flash,2026-04-03T06:08:02.097964000Z,361054965.3494233,flash,2026-04-03T06:09:31.864277000Z,2026-08-07 05:31:50 UTC
2014-05-05,btc,18834.00505717,flash,2026-04-03T06:11:05.674995000Z,8142659.450360279,flash,2026-04-03T06:11:08.135920000Z,10432.8236767,flash,2026-04-03T06:09:46.611371000Z,4510507.990581823,flash,2026-04-03T06:11:08.090101000Z,835228.07950667,flash,2026-04-03T06:09:43.134732000Z,361100986.973143,flash,2026-04-03T06:11:08.009543000Z,2026-08-07 05:31:50 UTC
2014-05-06,btc,17123.12100594,flash,2026-04-03T06:12:47.753971000Z,7365137.30903794,flash,2026-04-03T06:12:50.228769000Z,12459.02926338,flash,2026-04-03T06:11:23.318954000Z,5358979.898015274,flash,2026-04-03T06:12:50.156001000Z,839892.17124923,flash,2026-04-03T06:11:18.980845000Z,361261312.3443264,flash,2026-04-03T06:12:50.117704000Z,2026-08-07 05:31:50 UTC
2014-05-07,btc,23335.79580697,flash,2026-04-03T06:14:28.612408000Z,10318689.305911472,flash,2026-04-03T06:14:31.168556000Z,28679.76175534,flash,2026-04-03T06:13:04.416783000Z,12681699.538720004,flash,2026-04-03T06:14:31.084192000Z,834548.20530086,flash,2026-04-03T06:13:00.497748000Z,369022925.6605642,flash,2026-04-03T06:14:31.016977000Z,2026-08-07 05:31:50 UTC
2014-05-08,btc,15014.81960026,flash,2026-04-03T06:16:16.274111000Z,6612568.033574749,flash,2026-04-03T06:16:18.498112000Z,18025.93621694,flash,2026-04-03T06:14:44.498951000Z,7938672.110408222,flash,2026-04-03T06:16:18.449998000Z,831537.08868418,flash,2026-04-03T06:14:41.223651000Z,366211231.1538931,flash,2026-04-03T06:16:18.382334000Z,2026-08-07 05:31:50 UTC
2014-05-09,btc,15602.75308383,flash,2026-04-03T06:18:04.972325000Z,7063335.111230339,flash,2026-04-03T06:18:07.922480000Z,10752.98089222,flash,2026-04-03T06:16:31.939281000Z,4867852.94097358,flash,2026-04-03T06:18:07.796648000Z,836386.86087579,flash,2026-04-03T06:16:28.743736000Z,378630658.91353166,flash,2026-04-03T06:18:07.704387000Z,2026-08-07 05:31:50 UTC
2014-05-10,btc,11403.86579844,flash,2026-04-03T06:19:57.190887000Z,5208782.373729452,flash,2026-04-03T06:19:59.528944000Z,12229.58580487,flash,2026-04-03T06:18:19.771971000Z,5585934.814063913,flash,2026-04-03T06:19:59.482785000Z,835561.14086936,flash,2026-04-03T06:18:16.879996000Z,381647436.02375287,flash,2026-04-03T06:19:59.446771000Z,2026-08-07 05:31:50 UTC
2014-05-11,btc,15769.95609596,flash,2026-04-03T06:21:50.447989000Z,6924816.008210356,flash,2026-04-03T06:21:54.704453000Z,14726.93983062,flash,2026-04-03T06:20:14.191452000Z,6466812.467357092,flash,2026-04-03T06:21:54.665466000Z,836604.1571347,flash,2026-04-03T06:20:10.838052000Z,367364996.1109186,flash,2026-04-03T06:21:54.628205000Z,2026-08-07 05:31:50 UTC
2014-05-12,btc,15531.01109921,flash,2026-04-03T06:23:43.213687000Z,6853539.419006753,flash,2026-04-03T06:23:45.733884000Z,14131.74178931,flash,2026-04-03T06:22:11.619254000Z,6236068.520818172,flash,2026-04-03T06:23:45.673591000Z,838003.4264446,flash,2026-04-03T06:22:06.469961000Z,369794952.8020703,flash,2026-04-03T06:23:45.633775000Z,2026-08-07 05:31:50 UTC
2014-05-13,btc,15795.53073987,flash,2026-04-03T06:25:25.744483000Z,6934329.213762164,flash,2026-04-03T06:25:28.401122000Z,16508.87464306,flash,2026-04-03T06:24:01.493505000Z,7247491.306813192,flash,2026-04-03T06:25:28.353915000Z,837290.08254141,flash,2026-04-03T06:23:56.497087000Z,367575181.573672,flash,2026-04-03T06:25:28.315373000Z,2026-08-07 05:31:50 UTC
2014-05-14,btc,18088.34112184,flash,2026-04-03T06:26:15.862464000Z,8046566.092640101,flash,2026-04-03T06:26:18.205714000Z,22335.85156873,flash,2026-04-03T06:25:43.306516000Z,9936063.493748544,flash,2026-04-03T06:26:18.140677000Z,833042.57209452,flash,2026-04-03T06:25:39.143909000Z,370577493.4909896,flash,2026-04-03T06:26:18.102552000Z,2026-08-07 05:31:50 UTC
2014-05-15,btc,20066.41420358,flash,2026-04-03T06:28:30.889931000Z,8968915.77070603,flash,2026-04-03T06:28:33.440014000Z,14102.14028188,flash,2026-04-03T06:26:33.479122000Z,6303114.601925101,flash,2026-04-03T06:28:33.364746000Z,839006.84601622,flash,2026-04-03T06:26:29.339953000Z,375003807.68691045,flash,2026-04-03T06:28:33.298447000Z,2026-08-07 05:31:50 UTC
2014-05-16,btc,18440.63413554,flash,2026-04-03T06:30:47.405287000Z,8275089.877783966,flash,2026-04-03T06:30:50.085751000Z,17934.91847931,flash,2026-04-03T06:28:47.551071000Z,8048153.945041805,flash,2026-04-03T06:30:50.005565000Z,839512.56167245,flash,2026-04-03T06:28:43.793980000Z,376724674.99256897,flash,2026-04-03T06:30:49.939144000Z,2026-08-07 05:31:50 UTC
2014-05-17,btc,7458.6938388,flash,2026-04-03T06:33:10.223103000Z,3350611.5214871047,flash,2026-04-03T06:33:12.452904000Z,6206.35996786,flash,2026-04-03T06:31:02.590924000Z,2788035.233009872,flash,2026-04-03T06:33:12.400819000Z,840764.89554339,flash,2026-04-03T06:30:59.722878000Z,377690331.1428605,flash,2026-04-03T06:33:12.356198000Z,2026-08-07 05:31:50 UTC
2014-05-18,btc,11183.18561706,flash,2026-04-03T06:35:30.872464000Z,4998466.183089859,flash,2026-04-03T06:35:33.433108000Z,11580.34670968,flash,2026-04-03T06:33:25.599141000Z,5175982.354123599,flash,2026-04-03T06:35:33.390300000Z,840367.73445077,flash,2026-04-03T06:33:22.428093000Z,375612982.3691789,flash,2026-04-03T06:35:33.353065000Z,2026-08-07 05:31:50 UTC
2014-05-19,btc,17991.00167831,flash,2026-04-03T06:37:27.227038000Z,8049261.529732677,flash,2026-04-03T06:37:29.736135000Z,14945.15841018,flash,2026-04-03T06:35:46.612684000Z,6686536.458492671,flash,2026-04-03T06:37:29.647401000Z,843413.5777189,flash,2026-04-03T06:35:43.135049000Z,377347330.96999294,flash,2026-04-03T06:37:29.604869000Z,2026-08-07 05:31:50 UTC
2014-05-20,btc,34125.43819358,flash,2026-04-03T06:39:14.799462000Z,16732918.855357952,flash,2026-04-03T06:39:17.335800000Z,35100.34703926,flash,2026-04-03T06:37:44.479041000Z,17210951.41610037,flash,2026-04-03T06:39:17.282507000Z,842438.66887322,flash,2026-04-03T06:37:40.563535000Z,413077710.73613113,flash,2026-04-03T06:39:17.204166000Z,2026-08-07 05:31:50 UTC
2014-05-21,btc,20292.73962788,flash,2026-04-03T06:41:09.896585000Z,10023263.742945189,flash,2026-04-03T06:41:12.270615000Z,14615.03977154,flash,2026-04-03T06:39:31.314780000Z,7218857.627410595,flash,2026-04-03T06:41:12.193965000Z,848116.36872956,flash,2026-04-03T06:39:27.860639000Z,418913079.474298,flash,2026-04-03T06:41:12.143277000Z,2026-08-07 05:31:50 UTC
2014-05-22,btc,32238.12084785,flash,2026-04-03T06:43:01.596095000Z,16983502.694710165,flash,2026-04-03T06:43:04.295076000Z,28972.0825124,flash,2026-04-03T06:41:26.713624000Z,15262907.033042092,flash,2026-04-03T06:43:04.248537000Z,851382.40706501,flash,2026-04-03T06:41:22.803367000Z,448520416.95791775,flash,2026-04-03T06:43:04.211316000Z,2026-08-07 05:31:50 UTC
2014-05-23,btc,35272.58949909,flash,2026-04-03T06:44:58.923859000Z,18472231.145207874,flash,2026-04-03T06:45:01.506046000Z,34143.11105644,flash,2026-04-03T06:43:20.844096000Z,17880724.052520547,flash,2026-04-03T06:45:01.449250000Z,852511.88550766,flash,2026-04-03T06:43:15.276117000Z,446459894.9714414,flash,2026-04-03T06:45:01.399760000Z,2026-08-07 05:31:50 UTC
2014-05-24,btc,11224.23507081,flash,2026-04-03T06:46:58.863424000Z,5922930.557729052,flash,2026-04-03T06:47:01.183947000Z,12416.4645913,flash,2026-04-03T06:45:12.650252000Z,6552059.635495889,flash,2026-04-03T06:47:01.141255000Z,851319.65598717,flash,2026-04-03T06:45:10.155574000Z,449233927.5711476,flash,2026-04-03T06:47:01.092496000Z,2026-08-07 05:31:50 UTC
2014-05-25,btc,33647.98805735,flash,2026-04-03T06:47:47.949776000Z,19290810.766698647,flash,2026-04-03T06:47:50.669191000Z,29142.40606087,flash,2026-04-03T06:47:15.959036000Z,16707704.47398959,flash,2026-04-03T06:47:50.614979000Z,855825.23798365,flash,2026-04-03T06:47:12.239908000Z,490655271.48810047,flash,2026-04-03T06:47:50.583951000Z,2026-08-07 05:31:50 UTC
2014-05-26,btc,24498.97122328,flash,2026-04-03T06:48:35.234374000Z,14328173.706296915,flash,2026-04-03T06:48:37.750384000Z,23345.19685339,flash,2026-04-03T06:48:04.637620000Z,13653391.102611572,flash,2026-04-03T06:48:37.710587000Z,856979.01235354,flash,2026-04-03T06:48:01.208539000Z,501202439.8797734,flash,2026-04-03T06:48:37.678306000Z,2026-08-07 05:31:50 UTC
2014-05-27,btc,35412.04421504,flash,2026-04-03T06:51:03.956095000Z,20323973.246782,flash,2026-04-03T06:51:06.661211000Z,28578.54260604,flash,2026-04-03T06:48:52.113003000Z,16402033.495442487,flash,2026-04-03T06:51:06.555750000Z,863812.51396254,flash,2026-04-03T06:48:48.331421000Z,495766421.09109986,flash,2026-04-03T06:51:06.486824000Z,2026-08-07 05:31:50 UTC
2014-05-28,btc,25643.15869947,flash,2026-04-03T06:53:26.661007000Z,14852243.619523903,flash,2026-04-03T06:53:29.092614000Z,23537.5466304,flash,2026-04-03T06:51:21.750252000Z,13632695.599541333,flash,2026-04-03T06:53:29.042592000Z,865918.12603161,flash,2026-04-03T06:51:17.898919000Z,501530529.56962305,flash,2026-04-03T06:53:29.001472000Z,2026-08-07 05:31:50 UTC
2014-05-29,btc,18121.11950636,flash,2026-04-03T06:54:22.681722000Z,10335368.023719577,flash,2026-04-03T06:54:25.053521000Z,15885.42878532,flash,2026-04-03T06:53:43.284893000Z,9060243.361523427,flash,2026-04-03T06:54:25.008824000Z,868153.81675265,flash,2026-04-03T06:53:39.607611000Z,495150931.1654992,flash,2026-04-03T06:54:24.952040000Z,2026-08-07 05:31:50 UTC
2014-05-30,btc,28701.56091911,flash,2026-04-03T06:57:19.880833000Z,17819259.640393425,flash,2026-04-03T06:57:22.424419000Z,23305.23124092,flash,2026-04-03T06:54:38.652246000Z,14468967.99904913,flash,2026-04-03T06:57:22.317884000Z,873550.14643084,flash,2026-04-03T06:54:35.418664000Z,542340429.2200257,flash,2026-04-03T06:57:22.276689000Z,2026-08-07 05:31:50 UTC
2014-05-31,btc,23446.5986544,flash,2026-04-03T06:59:37.947575000Z,14721941.586050024,flash,2026-04-03T06:59:40.282208000Z,26864.67741843,flash,2026-04-03T06:57:34.802181000Z,16868127.335304722,flash,2026-04-03T06:59:40.213242000Z,870132.06766681,flash,2026-04-03T06:57:31.741756000Z,546349330.287008,flash,2026-04-03T06:59:40.134647000Z,2026-08-07 05:31:50 UTC
2014-06-01,btc,34336.69983044,flash,2026-04-03T07:01:52.200235000Z,21634694.550242137,flash,2026-04-03T07:01:54.815649000Z,27801.95880825,flash,2026-04-03T07:00:03.238311000Z,17517317.904316347,flash,2026-04-03T07:01:54.730278000Z,876666.808689,flash,2026-04-03T06:59:56.119516000Z,552365798.751226,flash,2026-04-03T07:01:54.690839000Z,2026-08-07 05:31:50 UTC
2014-06-02,btc,30009.8453206,flash,2026-04-03T07:04:09.103371000Z,19911704.14194232,flash,2026-04-03T07:04:11.444100000Z,31511.65918571,flash,2026-04-03T07:02:19.413138000Z,20908166.23759364,flash,2026-04-03T07:04:11.367981000Z,875164.99482389,flash,2026-04-03T07:02:16.097834000Z,580676983.3750468,flash,2026-04-03T07:04:11.335540000Z,2026-08-07 05:31:50 UTC
2014-06-03,btc,25482.67038801,flash,2026-04-03T07:04:58.429487000Z,17134239.155608397,flash,2026-04-03T07:05:00.716146000Z,20238.97821898,flash,2026-04-03T07:04:27.765104000Z,13608444.004844872,flash,2026-04-03T07:05:00.599058000Z,880408.68699292,flash,2026-04-03T07:04:23.841915000Z,591976145.667593,flash,2026-04-03T07:05:00.553571000Z,2026-08-07 05:31:50 UTC
2014-06-04,btc,24612.97210595,flash,2026-04-03T07:07:26.198619000Z,15847981.847406264,flash,2026-04-03T07:07:28.661572000Z,25662.20235191,flash,2026-04-03T07:05:14.599201000Z,16523567.949732523,flash,2026-04-03T07:07:28.563474000Z,879359.45674696,flash,2026-04-03T07:05:11.004063000Z,566208446.8255631,flash,2026-04-03T07:07:28.507989000Z,2026-08-07 05:31:50 UTC
2014-06-05,btc,25436.48061227,flash,2026-04-03T07:09:23.641735000Z,16826322.431909636,flash,2026-04-03T07:09:26.119174000Z,22370.94630455,flash,2026-04-03T07:07:42.508448000Z,14798460.579712372,flash,2026-04-03T07:09:26.075775000Z,882424.99105468,flash,2026-04-03T07:07:39.115020000Z,583727271.3859121,flash,2026-04-03T07:09:26.037889000Z,2026-08-07 05:31:50 UTC
2014-06-06,btc,15389.07185354,flash,2026-04-03T07:11:14.101971000Z,10004948.312721243,flash,2026-04-03T07:11:16.435545000Z,18799.92808473,flash,2026-04-03T07:09:40.061094000Z,12222459.584353209,flash,2026-04-03T07:11:16.401093000Z,879014.13482349,flash,2026-04-03T07:09:36.437326000Z,571476374.1932477,flash,2026-04-03T07:11:16.364481000Z,2026-08-07 05:31:50 UTC
2014-06-07,btc,13405.43662465,flash,2026-04-03T07:12:57.086821000Z,8804694.418277616,flash,2026-04-03T07:12:59.162365000Z,11030.98111392,flash,2026-04-03T07:11:28.357313000Z,7245151.393522254,flash,2026-04-03T07:12:59.120647000Z,881388.59033422,flash,2026-04-03T07:11:25.194922000Z,578896265.6672809,flash,2026-04-03T07:12:59.087786000Z,2026-08-07 05:31:50 UTC
2014-06-08,btc,12414.96449835,flash,2026-04-03T07:13:35.573649000Z,8166811.6342978915,flash,2026-04-03T07:13:37.807414000Z,10769.63519624,flash,2026-04-03T07:13:11.218825000Z,7084481.154133488,flash,2026-04-03T07:13:37.759170000Z,883033.91963633,flash,2026-04-03T07:13:08.252664000Z,580877350.8232019,flash,2026-04-03T07:13:37.679959000Z,2026-08-07 05:31:50 UTC
2014-06-09,btc,14316.78637769,flash,2026-04-03T07:15:23.913816000Z,9282092.627640301,flash,2026-04-03T07:15:26.131173000Z,13224.09989675,flash,2026-04-03T07:13:52.147055000Z,8573664.293132184,flash,2026-04-03T07:15:26.080727000Z,884126.60611727,flash,2026-04-03T07:13:46.640240000Z,573211392.2807493,flash,2026-04-03T07:15:26.046471000Z,2026-08-07 05:31:50 UTC
2014-06-10,btc,21123.75909479,flash,2026-04-03T07:16:08.979310000Z,13750228.126853712,flash,2026-04-03T07:16:11.601540000Z,18436.61744817,flash,2026-04-03T07:15:41.704502000Z,12001069.253928134,flash,2026-04-03T07:16:11.562771000Z,886813.74776389,flash,2026-04-03T07:15:36.640525000Z,577259534.3028276,flash,2026-04-03T07:16:11.516614000Z,2026-08-07 05:31:50 UTC
2014-06-11,btc,15596.62610509,flash,2026-04-03T07:18:13.078082000Z,9849098.168866312,flash,2026-04-03T07:18:15.437584000Z,17694.71227543,flash,2026-04-03T07:16:26.659579000Z,11174016.553085038,flash,2026-04-03T07:18:15.394038000Z,884715.66159355,flash,2026-04-03T07:16:21.336165000Z,558688228.0729073,flash,2026-04-03T07:18:15.358391000Z,2026-08-07 05:31:50 UTC
2014-06-12,btc,30530.51915033,flash,2026-04-03T07:20:09.246317000Z,18073306.42938103,flash,2026-04-03T07:20:11.826625000Z,21601.6139442,flash,2026-04-03T07:18:29.093821000Z,12787617.081136234,flash,2026-04-03T07:20:11.774944000Z,893644.56679968,flash,2026-04-03T07:18:25.814073000Z,529015311.3740128,flash,2026-04-03T07:20:11.720576000Z,2026-08-07 05:31:50 UTC
2014-06-13,btc,30762.38325228,flash,2026-04-03T07:21:00.249499000Z,18366527.099867918,flash,2026-04-03T07:21:05.019558000Z,32426.60290794,flash,2026-04-03T07:20:27.846761000Z,19360141.12369511,flash,2026-04-03T07:21:04.964255000Z,891980.34714402,flash,2026-04-03T07:20:23.402925000Z,532552406.0999407,flash,2026-04-03T07:21:04.920550000Z,2026-08-07 05:31:50 UTC
2014-06-14,btc,21778.04653532,flash,2026-04-03T07:21:50.762488000Z,12534560.741144717,flash,2026-04-03T07:21:52.952664000Z,22166.61352351,flash,2026-04-03T07:21:17.325326000Z,12758204.147708848,flash,2026-04-03T07:21:52.903282000Z,891591.78015583,flash,2026-04-03T07:21:14.468304000Z,513164085.05894417,flash,2026-04-03T07:21:52.860903000Z,2026-08-07 05:31:50 UTC
2014-06-15,btc,10342.08956752,flash,2026-04-03T07:24:51.210704000Z,6098985.11330089,flash,2026-04-03T07:24:53.777978000Z,13971.61047549,flash,2026-04-03T07:22:08.601309000Z,8239403.04737527,flash,2026-04-03T07:24:53.695432000Z,887962.25924786,flash,2026-04-03T07:22:03.316730000Z,523653229.35647166,flash,2026-04-03T07:24:53.642674000Z,2026-08-07 05:31:50 UTC
2014-06-16,btc,27257.06196527,flash,2026-04-03T07:26:40.942100000Z,16097134.456294756,flash,2026-04-03T07:26:43.480599000Z,19338.95368333,flash,2026-04-03T07:25:09.212914000Z,11420957.184647031,flash,2026-04-03T07:26:43.430323000Z,895880.3675298,flash,2026-04-03T07:25:04.531905000Z,529077812.9813413,flash,2026-04-03T07:26:43.390560000Z,2026-08-07 05:31:50 UTC
2014-06-17,btc,15616.0269824,flash,2026-04-03T07:28:39.424755000Z,9511409.760074409,flash,2026-04-03T07:28:41.717652000Z,17114.82779532,flash,2026-04-03T07:27:00.509763000Z,10424299.36358762,flash,2026-04-03T07:28:41.630080000Z,894381.56671688,flash,2026-04-03T07:26:54.681408000Z,544749927.26954,flash,2026-04-03T07:28:41.595579000Z,2026-08-07 05:31:50 UTC
2014-06-18,btc,18530.70442189,flash,2026-04-03T07:30:17.963805000Z,11259808.148085853,flash,2026-04-03T07:30:20.197544000Z,15849.53723996,flash,2026-04-03T07:28:54.825762000Z,9630651.080218883,flash,2026-04-03T07:30:20.074814000Z,897062.73389881,flash,2026-04-03T07:28:51.595387000Z,545082046.0212051,flash,2026-04-03T07:30:20.026856000Z,2026-08-07 05:31:50 UTC
2014-06-19,btc,23492.33357349,flash,2026-04-03T07:31:59.844032000Z,13995592.422565011,flash,2026-04-03T07:32:01.829556000Z,19014.84764086,flash,2026-04-03T07:30:36.706355000Z,11328123.565338649,flash,2026-04-03T07:32:01.773546000Z,901540.21983144,flash,2026-04-03T07:30:33.327862000Z,537093917.4620293,flash,2026-04-03T07:32:01.733259000Z,2026-08-07 05:31:50 UTC
2014-06-20,btc,15015.44830476,flash,2026-04-03T07:33:35.844888000Z,8882111.001144582,flash,2026-04-03T07:33:38.530188000Z,17511.45692652,flash,2026-04-03T07:32:14.576643000Z,10358578.78208045,flash,2026-04-03T07:33:38.432751000Z,899044.21120968,flash,2026-04-03T07:32:11.535481000Z,531812991.3157121,flash,2026-04-03T07:33:38.356772000Z,2026-08-07 05:31:50 UTC
2014-06-21,btc,12412.50155086,flash,2026-04-03T07:35:20.885597000Z,7357688.407503175,flash,2026-04-03T07:35:23.137484000Z,17007.93204976,flash,2026-04-03T07:33:50.631641000Z,10081695.777870867,flash,2026-04-03T07:35:23.081511000Z,894448.78071078,flash,2026-04-03T07:33:47.404819000Z,530197349.6619693,flash,2026-04-03T07:35:23.040330000Z,2026-08-07 05:31:50 UTC
2014-06-22,btc,10187.37478023,flash,2026-04-03T07:37:05.870650000Z,6108702.7431556145,flash,2026-04-03T07:37:08.095054000Z,9142.06604377,flash,2026-04-03T07:35:37.187838000Z,5481899.422024283,flash,2026-04-03T07:37:08.052529000Z,895494.08944724,flash,2026-04-03T07:35:33.730707000Z,536969270.169767,flash,2026-04-03T07:37:07.973818000Z,2026-08-07 05:31:50 UTC
2014-06-23,btc,20827.33291644,flash,2026-04-03T07:38:43.089991000Z,12278802.020101128,flash,2026-04-03T07:38:45.319155000Z,24888.73976817,flash,2026-04-03T07:37:23.740688000Z,14673213.770062199,flash,2026-04-03T07:38:45.272719000Z,891432.68259551,flash,2026-04-03T07:37:17.802699000Z,525546188.1630526,flash,2026-04-03T07:38:45.230903000Z,2026-08-07 05:31:50 UTC
2014-06-24,btc,18371.81494271,flash,2026-04-03T07:40:20.897411000Z,10655169.829490414,flash,2026-04-03T07:40:25.422565000Z,12831.80289524,flash,2026-04-03T07:38:58.699295000Z,7442108.441310093,flash,2026-04-03T07:40:25.380672000Z,896972.69464298,flash,2026-04-03T07:38:55.345918000Z,520220589.1818547,flash,2026-04-03T07:40:25.347559000Z,2026-08-07 05:31:50 UTC
2014-06-25,btc,24425.7338148,flash,2026-04-03T07:42:12.281115000Z,13733045.928028218,flash,2026-04-03T07:42:14.314920000Z,17544.3734938,flash,2026-04-03T07:40:39.658076000Z,9864092.059451155,flash,2026-04-03T07:42:14.272691000Z,903854.05496398,flash,2026-04-03T07:40:36.001993000Z,508179993.41063046,flash,2026-04-03T07:42:14.237393000Z,2026-08-07 05:31:50 UTC
2014-06-26,btc,17477.30936462,flash,2026-04-03T07:44:08.593344000Z,10149933.960775748,flash,2026-04-03T07:44:10.820193000Z,17072.35990097,flash,2026-04-03T07:42:28.687606000Z,9914759.87146086,flash,2026-04-03T07:44:10.764465000Z,904259.00442763,flash,2026-04-03T07:42:25.604955000Z,525147720.7903063,flash,2026-04-03T07:44:10.692764000Z,2026-08-07 05:31:50 UTC
2014-06-27,btc,17886.4269283,flash,2026-04-03T07:46:18.778276000Z,10743273.159463167,flash,2026-04-03T07:46:20.991652000Z,13468.55640374,flash,2026-04-03T07:44:24.212990000Z,8089730.894216571,flash,2026-04-03T07:46:20.940409000Z,908676.87495219,flash,2026-04-03T07:44:20.670490000Z,545786138.306527,flash,2026-04-03T07:46:20.902763000Z,2026-08-07 05:31:50 UTC
2014-06-28,btc,10957.34630108,flash,2026-04-03T07:46:58.999172000Z,6512940.401212057,flash,2026-04-03T07:47:01.179046000Z,13014.56390178,flash,2026-04-03T07:46:33.406085000Z,7735730.596714315,flash,2026-04-03T07:47:01.134136000Z,906619.65735149,flash,2026-04-03T07:46:30.588602000Z,538885933.9341638,flash,2026-04-03T07:47:01.094568000Z,2026-08-07 05:31:50 UTC
