schema_version,run_id,record_id,scan_time_utc,symbol,rank,turnover_24h_usd,history_tier,eligible_for_paper,trigger_reason,trigger_metric,trigger_value,trigger_quantile,large_move_flag_24h,abs_move_pct_24h,excess_move_pct_24h,funding_sign,funding_rate_8h,oi_change_pct_24h,is_top_candidate,decision,direction,direction_sign,testable_hypothesis,falsified,entry_price_ref,exit_price_ref_4h,exit_price_ref_24h,exit_price_ref_72h,exit_price_ref_7d,btc_entry_price,btc_exit_price_4h,btc_exit_price_24h,btc_exit_price_72h,btc_exit_price_7d,dir_excess_ret_4h,dir_excess_ret_24h,dir_excess_ret_72h,dir_excess_ret_7d,friction_bps_roundtrip,funding_cost_component,dir_excess_ret_net_4h,dir_excess_ret_net_24h,dir_excess_ret_net_72h,dir_excess_ret_net_7d,red_team_ref,decision_time_utc,notes
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0004,2026-04-08T00:00:00+00:00,BZUSDT,27,501020194.28,Partial,No,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0197804669852516,1.0,True,-13.18272545817456,-17.64711626347377,negative,-0.005,,True,Watch,,,,,95.69,94.79,96.75,92.46,90.03,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,"red_team_decision=Watch; confidence=Medium; reason=Extreme quantile (1.0) and deep negative excess (-17.6%), but BZ is a low-liquidity symbol with negative funding. Need to confirm this isn't a single-exchange wash.; human_check=Cross-exchange volume validation; check if BZUSDT has thin order book; veto_flags=none"
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0006,2026-04-08T00:00:00+00:00,FARTCOINUSDT,51,76519616.95,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0164485319082746,0.8141385767790262,True,18.345323741007192,13.88093293570798,positive,0.00016945,,True,Watch,,,,,0.1975,0.2001,0.1864,0.1839,0.1928,71890.2,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Medium; reason=Reasonable excess (+13.9%) but quantile only 81.4th. FARTCOIN is a meme-adjacent token; move could be sentiment-driven rather than fundamental.; human_check=Confirm no social media pump event at scan time; veto_flags=none
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0011,2026-04-08T00:00:00+00:00,RIVERUSDT,70,177568888.91,Full,Yes,large_move_excess,vol_24h,0.0199829957751703,0.1797752808988764,True,-9.097342349426008,-13.56173315472522,positive,5e-05,,True,Watch,,,,,11.561,11.785,11.184,8.662,9.056,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Low; reason=Only excess trigger (no vol_quantile or large_move_abs). Quantile is very low (0.18) — move is statistically unremarkable. Funding nearly zero.; human_check=Low priority; needs stronger trigger confirmation; veto_flags=none
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0009,2026-04-08T00:00:00+00:00,MONUSDT,74,48577083.92,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0179943184288262,0.9410112359550562,True,12.305986696230596,7.841595890931385,positive,5e-05,,True,Watch,,,,,0.03039,0.0298,0.02985,0.03454,0.03478,71890.2,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Medium; reason=Triple-trigger but modest excess (+7.8%). MON is a smaller-cap name. The move is real but magnitude is average for the trigger set.; human_check=Verify if MON has history of false breakouts; veto_flags=none
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0001,2026-04-08T00:00:00+00:00,1000PEPEUSDT,33,395382393.88,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0121035206040388,0.8618913857677902,True,12.113999939746334,7.649609134447122,positive,0.0001,,False,AutoSkipped,Neutral,0.0,,,0.0037212,0.0036893,0.0035276,0.0035953,0.0035987,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0005,2026-04-08T00:00:00+00:00,ENAUSDT,34,117855347.27,Full,Yes,large_move_abs,vol_24h,0.0124192906282821,0.8684456928838952,True,11.274509803921571,6.810118998622361,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.0908,0.0909,0.0874,0.0936,0.09689,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0014,2026-04-08T00:00:00+00:00,WLDUSDT,11,87494597.26,Full,Yes,large_move_abs,vol_24h,0.0124792138930747,0.8740636704119851,True,11.239193083573484,6.774802278274272,positive,0.0001,,False,AutoSkipped,Neutral,0.0,,,0.2702,0.2629,0.2553,0.2787,0.2925,71890.2,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0012,2026-04-08T00:00:00+00:00,SUIUSDT,15,200610676.9,Full,Yes,large_move_abs,vol_24h,0.0115451590711959,0.8623595505617978,True,10.263188139294344,5.798797333995131,positive,0.0001,,False,AutoSkipped,Neutral,0.0,,,0.9594,0.9602,0.9078,0.9388,0.9372,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0007,2026-04-08T00:00:00+00:00,INTCUSDT,72,54611556.1,Full,Yes,vol_quantile_high,vol_24h,0.0127206294191271,0.9605781865965834,False,8.437067773167373,3.9726769678681606,positive,0.00016728,,False,AutoSkipped,Neutral,0.0,,,54.89,55.46,58.07,62.12,63.59,71890.2,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0003,2026-04-08T00:00:00+00:00,AVAXUSDT,22,292735840.99,Full,Yes,vol_quantile_high,vol_24h,0.0120750698102686,0.9335205992509364,False,6.027890238416567,1.5634994331173546,positive,0.0001,,False,AutoSkipped,Neutral,0.0,,,9.429,9.459,8.961,9.352,9.329,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0002,2026-04-08T00:00:00+00:00,AAVEUSDT,35,125246323.38,Full,Yes,vol_quantile_high,vol_24h,0.0154298270951648,0.9662921348314608,False,3.067484662576692,-1.3969061427225204,positive,7.292e-05,,False,AutoSkipped,Neutral,0.0,,,95.75,95.19,90.84,93.09,100.45,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0013,2026-04-08T00:00:00+00:00,TSLAUSDT,79,153557423.68,Full,Yes,vol_quantile_high,vol_24h,0.0087458531840666,0.9719853836784408,False,3.173787710135012,-1.2906030951642,positive,0.00041672,,False,AutoSkipped,Neutral,0.0,,,361.46,362.98,342.17,349.92,368.12,71890.2,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260408_0000_utc_replay,20260408_0000_utc_replay_0010,2026-04-08T00:00:00+00:00,NVDAUSDT,58,13221684.8,Partial,No,vol_quantile_high,vol_24h,0.0061603544125563,0.948905109489051,False,3.7097777526437614,-0.7546130526554506,positive,0.00047888,,False,AutoSkipped,Neutral,0.0,,,183.38,183.55,180.56,187.49,195.9,71890.2,,,,,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0008,2026-04-14T00:00:00+00:00,RAVEUSDT,73,4265006980.83,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.1366358338673711,1.0,True,34.56751044252173,29.37186223453176,negative,-0.0019579,,True,Watch,,,,,8.03554,10.89161,17.71496,16.75311,1.08833,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,"red_team_decision=Watch; confidence=Low; reason=Data anomaly: $4.3B turnover is ~100x the typical range ($16-42M). Likely caused by contract event, data feed corruption, or exchange maintenance. The excess (+29.4%) and quantile (1.0) may be artifacts of the bad data. Cannot paper trade on unreliable inputs.; human_check=Investigate Binance data feed status at 2026-04-14; verify if RAVE had a contract migration; veto_flags=extreme_move"
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0010,2026-04-14T00:00:00+00:00,SKYAIUSDT,64,27563771.09,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0254862568032621,0.9124531835205992,True,-10.321954376314512,-15.51760258430448,positive,0.00027891,,True,Watch,,,,,0.11091,0.10912,0.12056,0.16168,0.16045,74384.9,,,,,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,"red_team_decision=Watch; confidence=Medium; reason=Triple-trigger with reasonable excess (-15.5%), but SKYAI is a smaller AI-themed token. Funding is positive which adds cost to a short.; human_check=Verify AI narrative wasn't fading; check OI change if available; veto_flags=none"
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0002,2026-04-14T00:00:00+00:00,BZUSDT,27,346200395.42,Partial,No,large_move_excess,vol_24h,0.0087280393794141,0.7060931899641577,True,-5.295315682281066,-10.490963890271033,negative,-0.00045081,,True,No Trade,,,,,92.99,93.19,90.03,92.87,89.74,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=No Trade; confidence=Medium; reason=BZ appears again with thin excess trigger (0.706 quantile). Already flagged in 20260408 run — this is the same symbol showing repeated weakness. The -10.5% excess is borderline.; human_check=BZ pattern is concerning but not actionable alone — needs cross-run confirmation; veto_flags=none
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0011,2026-04-14T00:00:00+00:00,SNDKUSDT,46,16985096.59,Partial,No,large_move_abs|large_move_excess,vol_24h,0.0109864025108216,0.8778625954198473,True,15.675916795792832,10.480268587802868,positive,9e-08,,True,No Trade,,,,,985.43,984.2,942.83,915.3,922.37,74384.9,,,,,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=No Trade; confidence=Low; reason=SNDKUSDT has extremely low funding (9e-08) — essentially zero. Turnover $17M is on the lower end. The move is real but the near-zero funding suggests this pair may have thin derivative interest.; human_check=Check if SNDK has adequate OI for directional trades; veto_flags=none
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0009,2026-04-14T00:00:00+00:00,RIVERUSDT,70,125989984.04,Full,Yes,large_move_excess,vol_24h,0.0293041238542671,0.5060861423220974,True,-4.679113185530914,-9.87476139352088,positive,5e-05,,True,Watch,,,,,8.17,8.225,9.056,7.931,5.536,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Low; reason=RIVER appears in both 20260408 and 20260414 runs. Quantile is 0.506 — median-level. The excess is -9.9% which is real but not extreme. Cross-run presence is notable.; human_check=Track RIVER across runs for pattern; low priority single-trade candidate; veto_flags=none
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0001,2026-04-14T00:00:00+00:00,AAVEUSDT,35,130411041.48,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.01323043124179,0.9339887640449438,True,14.973262032085554,9.777613824095589,positive,0.0001,,False,AutoSkipped,Neutral,0.0,,,103.21,100.2,100.45,115.21,91.79,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0003,2026-04-14T00:00:00+00:00,CRCLUSDT,75,103810409.54,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0200577370814445,0.9506008010680908,True,14.382305752922298,9.18665754493233,,0.0,,False,AutoSkipped,Neutral,0.0,,,99.79,101.39,107.64,106.31,105.16,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0014,2026-04-14T00:00:00+00:00,XPLUSDT,52,42391778.35,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.014115105100164,0.6718164794007491,True,12.570507655116824,7.374859447126857,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.1398,0.143,0.1352,0.1421,0.1051,74384.9,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0012,2026-04-14T00:00:00+00:00,VVVUSDT,38,44773545.59,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0221006429597676,0.8071161048689138,True,12.20178926441351,7.006141056423543,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,9.029,9.039,8.948,8.628,9.505,74384.9,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0004,2026-04-14T00:00:00+00:00,ENAUSDT,34,198824610.82,Full,Yes,large_move_abs,vol_24h,0.0130086181855507,0.8796816479400749,True,10.713501646542255,5.517853438552288,positive,1.249e-05,,False,AutoSkipped,Neutral,0.0,,,0.10087,0.09774,0.09689,0.11351,0.1122,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0007,2026-04-14T00:00:00+00:00,MONUSDT,74,48176973.35,Full,Yes,large_move_abs,vol_24h,0.016255293673934,0.8717228464419475,True,10.027514521553035,4.83186631356307,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.036,0.03533,0.03478,0.0345,0.03211,74384.9,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0005,2026-04-14T00:00:00+00:00,FFUSDT,78,48642865.32,Full,Yes,vol_quantile_high,vol_24h,0.0218142599575978,0.9747191011235956,False,1.3319802105797418,-3.863667997410225,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.07988,0.07874,0.07845,0.07479,0.07447,74384.9,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0013,2026-04-14T00:00:00+00:00,WLDUSDT,11,121348187.37,Full,Yes,vol_quantile_high,vol_24h,0.0153945009807391,0.9461610486891384,False,7.753547940463834,2.557899732473868,positive,5.279e-05,,False,AutoSkipped,Neutral,0.0,,,0.3114,0.3147,0.2925,0.3232,0.2654,74384.9,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260414_0000_utc_replay,20260414_0000_utc_replay_0006,2026-04-14T00:00:00+00:00,LABUSDT,31,49236524.72,Full,Yes,vol_quantile_high,vol_24h,0.0329455900419895,0.924625468164794,False,7.439490914441249,2.2438427064512823,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.58417,0.65777,0.47148,0.48719,0.57303,74384.9,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0001,2026-05-28T12:00:00+00:00,1000BONKUSDT,68,22295774.63,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.2035446120746063,0.99625468164794,True,-99.90899847483476,-96.92660788835168,negative,-0.00012458,,True,No Trade,,,,,5.37e-06,5.43e-06,5.38e-06,5.51e-06,0.004851,73479.0,,,,,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=No Trade; confidence=High; reason=Extreme outlier: -99.9% abs_move_pct_24h. This is almost certainly a data anomaly (price going to near-zero or a flash crash). BONK is a meme token with extreme volatility but -99.9% in 24h is unrealistic for a live market.; human_check=Investigate if this was a real flash crash or a data feed error; likely data corruption; veto_flags=extreme_move
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0002,2026-05-28T12:00:00+00:00,1000PEPEUSDT,33,158530740.19,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.2037370462060014,0.9971910112359552,True,-99.90566841880948,-96.92327783232638,negative,-0.00012752,,True,No Trade,,,,,3.32e-06,3.38e-06,3.35e-06,3.44e-06,0.003011,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,"red_team_decision=No Trade; confidence=High; reason=Same pattern as 1000BONK: -99.9% move. Two adjacent meme tokens showing near-identical -99.9% moves strongly suggests a systemic data feed issue (e.g., exchange maintenance, price feed corruption) rather than genuine market moves.; human_check=Investigate exchange status at 2026-05-28 12:00 UTC; likely NOT actionable; veto_flags=extreme_move"
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0013,2026-05-28T12:00:00+00:00,XLMUSDT,48,313615135.26,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0226849493621834,1.0,True,21.092688230497416,24.07507881698052,negative,-0.00030254,,True,Paper Trade,Long,1.0,,,0.1782,0.2024,0.2044,0.2581,0.21267,73479.0,,,,,0.1436958808588798,0.1474545076050268,0.4424579999791964,0.3425694704774442,31.0,,0.1407471508588798,0.1452621276050268,0.4420808599791964,0.3458228104774442,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-09T00:32:45.799722+00:00,"red_team_decision=Paper Trade; confidence=High; reason=Extreme quantile (1.0) with +24% excess on $314M turnover. XLM is a well-established altcoin. The move is large but well-confirmed.; human_check=Verify XLM didn't have a protocol event; negative funding adds cost to a long; veto_flags=none; virtual_paper_direction=Long; rule=positive_excess_momentum; basis=+24.08pct excess, 1.0 quantile, 314M turnover; funding headwind noted; no future-return input"
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0012,2026-05-28T12:00:00+00:00,WLDUSDT,11,229831757.01,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0176327037026537,0.9831460674157304,True,-18.79324660946581,-15.81085602298271,negative,-0.00020147,,True,Watch,,,,,0.2934,0.282,0.2928,0.3331,0.4946,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Medium; reason=Strong move but WLD (Worldcoin) is associated with high volatility and regulatory uncertainty. Negative funding is a headwind.; human_check=Check WLD-specific news; Worldcoin has had erratic price action historically; veto_flags=none
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0008,2026-05-28T12:00:00+00:00,RAVEUSDT,73,16651186.74,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0257467657903694,0.7598314606741573,True,-13.828967642526957,-10.846577056043849,positive,5e-05,,True,Watch,,,,,0.4474,0.4517,0.4304,0.4656,0.3949,73479.0,,,,,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,0.0,0.0,G:\Quant test\AlphaHive_V3\reports\red_team_decisions_pending_top_20260708.md,2026-07-08T07:49:09.630312+00:00,red_team_decision=Watch; confidence=Medium; reason=RAVE appears again (also in 20260414). Turnover $16.7M is lower than the 20260414 appearance ($4.3B). Quantile 0.76 is moderate.; human_check=RAVE cross-run signal is interesting but this specific instance is weaker; veto_flags=none
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0009,2026-05-28T12:00:00+00:00,SKYAIUSDT,64,56975237.62,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0409956452280273,0.8066479400749064,True,-12.964384056335486,-9.981993469852378,positive,0.0003583,,False,AutoSkipped,Neutral,0.0,,,0.19288,0.20796,0.19898,0.16868,0.18191,73479.0,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0005,2026-05-28T12:00:00+00:00,FFUSDT,78,185553499.75,Full,Yes,vol_quantile_high|large_move_excess,vol_24h,0.0318170738985084,0.981741573033708,True,6.453640649554759,9.436031236037866,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.10159,0.0997,0.1077,0.10128,0.09507,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0011,2026-05-28T12:00:00+00:00,UBUSDT,18,74647961.88,Full,Yes,large_move_abs|large_move_excess,vol_24h,0.0169224883838773,0.3108614232209737,True,-12.100145615106396,-9.117755028623288,positive,7.128e-05,,False,AutoSkipped,Neutral,0.0,,,0.18716,0.17527,0.20398,0.15639,0.10043,73479.0,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0007,2026-05-28T12:00:00+00:00,LABUSDT,31,167223909.48,Full,Yes,large_move_excess,vol_24h,0.0170816218559413,0.4040262172284644,True,6.129444024205744,9.111834610688852,negative,-5.315e-05,,False,AutoSkipped,Neutral,0.0,,,4.4903,4.5655,5.9354,7.0435,16.664,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0003,2026-05-28T12:00:00+00:00,BCHUSDT,29,79336647.18,Full,Yes,vol_quantile_high|large_move_abs|large_move_excess,vol_24h,0.0133257444282447,0.9873595505617978,True,-12.0163527522266,-9.033962165743493,negative,-0.0001874,,False,AutoSkipped,Neutral,0.0,,,301.3,300.3,299.4,304.4,249.68,73479.0,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0004,2026-05-28T12:00:00+00:00,ESPORTSUSDT,16,103440778.4,Full,Yes,vol_quantile_high,vol_24h,0.0426832339115511,0.9634831460674156,False,1.2106537530266248,4.193044339509733,positive,0.00340364,,False,AutoSkipped,Neutral,0.0,,,0.0418,0.0616,0.0393,0.0388,0.04001,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0010,2026-05-28T12:00:00+00:00,TRXUSDT,24,104165732.75,Full,Yes,vol_quantile_high,vol_24h,0.0042275262353406,0.9639513108614232,False,-6.360329517492236,-3.377938931009128,negative,-0.00016235,,False,AutoSkipped,Neutral,0.0,,,0.35,0.3518,0.3438,0.3489,0.32984,73479.0,,,,,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0014,2026-05-28T12:00:00+00:00,XPLUSDT,52,36525771.74,Full,Yes,vol_quantile_high,vol_24h,0.0184397216869773,0.9438202247191012,False,-1.4891179839633506,1.4932726025197574,positive,5e-05,,False,AutoSkipped,Neutral,0.0,,,0.086,0.0866,0.0918,0.0922,0.0844,73479.0,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
v1,20260528_1200_utc_replay,20260528_1200_utc_replay_0006,2026-05-28T12:00:00+00:00,HUSDT,57,97217608.8,Full,Yes,vol_quantile_high,vol_24h,0.0577086613329805,0.9995318352059924,False,-1.5709190255748573,1.4114715609082509,positive,0.00024101,,False,AutoSkipped,Neutral,0.0,,,0.25945,0.26675,0.27137,0.38898,0.59064,73479.0,,,,,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,0.0,0.0,,,
